item_code_raw,item_code,official_description,official_unit,is_deleted
320E1202,320E1202,Class Q2R Hot Mixed Asphalt Concrete,Ton,false
320E1203,320E1203,Class Q3R Hot Mixed Asphalt Concrete,Ton,false
320E1204,320E1204,Class Q4R Hot Mixed Asphalt Concrete,Ton,false
320E1205,320E1205,Class Q5R Hot Mixed Asphalt Concrete,Ton,false
320E1280,320E1280,Stone Matrix Asphalt Concrete,Ton,false
320E1400,320E1400,Contractor Furnished Asphalt Concrete,Ton,false
320E1410,320E1410,Contractor Furnished and Placed Asphalt Concrete,Ton,false
320E1800,320E1800,Asphalt Concrete Blade Laid,Ton,false
320E1810,320E1810,Asphalt Concrete Leveling Lift,Ton,false
320E1900,320E1900,Asphalt Concrete Cold Mix,Ton,false
320E2000,320E2000,Maintenance Patching,Ton,false
320E2500,320E2500,Asphalt Concrete Curb,Ft,false
320E2600,320E2600,Barrier Type Median Asphalt Concrete Pavement,SqYd,false
320E2701,320E2701,Asphalt Concrete Bridge Deck Overlay,SqYd,false
320E2711,320E2711,Prefabricated Membrane Strip for Deck Overlay,SqYd,false
320E2713,320E2713,Hot Applied Elastomeric Membrane,SqYd,false
320E3000,320E3000,Compaction Sample,Each,false
320E3100,320E3100,Stabilizing Additive for Asphalt Concrete,Ton,false
320E3500,320E3500,Intelligent Compaction Equipment,LS,false
320E4000,320E4000,Hydrated Lime,Ton,false
320E4500,320E4500,Mineral Aggregate for Asphalt Concrete,Ton,false
320E5000,320E5000,Saw and Seal Joint in Asphalt Concrete,Ft,false
320E5010,320E5010,Saw and Seal Shoulder Joint,Ft,false
320E5020,320E5020,Saw Joint in Asphalt Concrete,Ft,false
320E6000,320E6000,Temporary Asphalt,Ton,false
320E7004,320E7004,"Grind 6"" Rumble Stripe in Asphalt Concrete",Mile,false
320E7008,320E7008,"Grind 8"" Rumble Strip or Stripe in Asphalt Concrete",Mile,false
320E7010,320E7010,"Grind 8"" Sinusoidal Rumble Strip or Stripe in Asphalt Concrete",Mile,false
320E7012,320E7012,"Grind 12"" Rumble Strip or Stripe in Asphalt Concrete",Mile,false
320E7014,320E7014,"Grind 12"" Sinusoidal Rumble Strip in Asphalt Concrete",Mile,false
320E7016,320E7016,"Grind 16"" Rumble Strip in Asphalt Concrete",Mile,false
320E7028,320E7028,Grind Centerline Rumble Stripe in Asphalt Concrete,Mile,false
320E7030,320E7030,Grind Sinusoidal Centerline Rumble Stripe in Asphalt Concrete,Mile,false
320E7031,320E7031,Grind Intermittent Sinusoidal Centerline Rumble Stripe in Asphalt Concrete,Mile,false
320E7035,320E7035,Grind Sinusoidal Transverse Rumble Strip in Asphalt Concrete,SqFt,false
320E7040,320E7040,"Grind 6"" Transverse Rumble Strip in Asphalt Concrete",Ft,false
320E7500,320E7500,Polymer Modified Asphalt Growth Joint,Ft,false
320E7510,320E7510,Asphalt Bridge Joint,Ft,false
320E7600,320E7600,Asphalt Joint Adhesive,Ft,false
330E0010,330E0010,MC-70 Asphalt for Prime,Ton,false
330E0050,330E0050,Emulsified Asphalt for Prime,Ton,false
330E0100,330E0100,SS-1h or CSS-1h Asphalt for Tack,Ton,false
330E0210,330E0210,SS-1h or CSS-1h Asphalt for Flush Seal,Ton,false
330E0300,330E0300,SS-1h or CSS-1h Asphalt for Fog Seal,Ton,false
330E0310,330E0310,CSS-1 Asphalt for Fog Seal,Ton,false
330E0320,330E0320,CRS-2P Asphalt for Fog Seal,Ton,false
330E1000,330E1000,Blotting Sand for Prime,Ton,false
330E2000,330E2000,Sand for Flush Seal,Ton,false
330E3000,330E3000,Sand for Fog Seal,Ton,false
332E0010,332E0010,Cold Milling Asphalt Concrete,SqYd,false
332E0060,332E0060,Placing Cold Milled Material,CuYd,false
332E0070,332E0070,Placing Cold Milled Material,Ton,false
332E0100,332E0100,Cold Milling Asphalt Concrete and Placing Cold Milled Material,SqYd,false
332E0110,332E0110,Cold Milling Asphalt Concrete and Placing Cold Milled Material,Ton,false
332E4000,332E4000,Micro-Milling Asphalt Concrete,SqYd,false
332E5000,332E5000,Grinding Asphalt Concrete,SqYd,false
340E0300,340E0300,CQS-1P Asphalt Emulsion for Microsurfacing,Gal,false
340E0310,340E0310,CQS-1HP Asphalt Emulsion for Microsurfacing,Gal,false
340E4510,340E4510,Mineral Aggregate for Microsurfacing,Ton,false
350E0010,350E0010,Asphalt Concrete Crack Sealing,Lb,false
355E0402,355E0402,Asphalt Repair Mastic,Lb,false
360E0010,360E0010,AE150L Asphalt for Surface Treatment,Ton,false
360E0020,360E0020,AE150S Asphalt for Surface Treatment,Ton,false
360E0030,360E0030,AE200S Asphalt for Surface Treatment,Ton,false
360E0042,360E0042,CRS-2P Asphalt for Surface Treatment,Ton,false
360E0044,360E0044,HFMS-2 Asphalt for Surface Treatment,Ton,false
360E0046,360E0046,HFMS-2P Asphalt for Surface Treatment,Ton,false
360E0050,360E0050,HFRS-2P Asphalt for Surface Treatment,Ton,false
360E0060,360E0060,MC-800 Asphalt for Surface Treatment,Ton,false
360E1010,360E1010,Type 1A Cover Aggregate,Ton,false
360E1020,360E1020,Type 1B Cover Aggregate,Ton,false
360E1030,360E1030,Type 2A Cover Aggregate,Ton,false
360E1040,360E1040,Type 2B Cover Aggregate,Ton,false
360E1045,360E1045,Type 2C Cover Aggregate,Ton,false
360E1050,360E1050,Type 3 Cover Aggregate,Ton,false
360E1200,360E1200,Modified Cover Aggregate,Ton,false
360E1300,360E1300,State Furnished Cover Aggregate,Ton,false
370E0010,370E0010,Cold In Place Recycling Asphalt Concrete,SqYd,false
370E0020,370E0020,"Cold In Place Recycling Asphalt Concrete, Shoulder",SqYd,false
370E0100,370E0100,Cold Central Plant Recycling of Asphalt Millings,Ton,false
370E1010,370E1010,AE150S Asphalt for Cold Recycling,Ton,false
370E1020,370E1020,AE200S Asphalt for Cold Recycling,Ton,false
370E1030,370E1030,AE300 Asphalt for Cold Recycling,Ton,false
370E1100,370E1100,HFRS-2P Asphalt for Cold Recycling,Ton,false
370E1110,370E1110,HFMS-2P Asphalt for Cold Recycling,Ton,false
370E1115,370E1115,HFMS-2 Asphalt for Cold Recycling,Ton,false
370E1120,370E1120,HFMS-2s Asphalt for Cold Recycling,Ton,false
380E0010,380E0010,"6"" Nonreinforced PCC Pavement",SqYd,false
380E0020,380E0020,"6.5"" Nonreinforced PCC Pavement",SqYd,false
380E0030,380E0030,"7"" Nonreinforced PCC Pavement",SqYd,false
380E0040,380E0040,"7.5"" Nonreinforced PCC Pavement",SqYd,false
380E0050,380E0050,"8"" Nonreinforced PCC Pavement",SqYd,false
380E0060,380E0060,"8.5"" Nonreinforced PCC Pavement",SqYd,false
380E0070,380E0070,"9"" Nonreinforced PCC Pavement",SqYd,false
380E0080,380E0080,"9.5"" Nonreinforced PCC Pavement",SqYd,false
380E0090,380E0090,"10"" Nonreinforced PCC Pavement",SqYd,false
380E0100,380E0100,"10.5"" Nonreinforced PCC Pavement",SqYd,false
380E0110,380E0110,"11"" Nonreinforced PCC Pavement",SqYd,false
380E0120,380E0120,"11.5"" Nonreinforced PCC Pavement",SqYd,false
380E0130,380E0130,"12"" Nonreinforced PCC Pavement",SqYd,false
380E0140,380E0140,"12.5"" Nonreinforced PCC Pavement",SqYd,false
380E0150,380E0150,"13"" Nonreinforced PCC Pavement",SqYd,false
380E0200,380E0200,Colored Nonreinforced PCC Pavement,SqYd,false
380E0300,380E0300,Colored and Patterned Nonreinforced PCC Pavement,SqYd,false
380E0500,380E0500,"8"" Continuously Reinforced PCC Pavement",SqYd,false
380E0510,380E0510,"8.5"" Continuously Reinforced PCC Pavement",SqYd,false
380E0520,380E0520,"9"" Continuously Reinforced PCC Pavement",SqYd,false
380E0530,380E0530,"9.5"" Continuously Reinforced PCC Pavement",SqYd,false
380E0540,380E0540,"10"" Continuously Reinforced PCC Pavement",SqYd,false
380E0550,380E0550,"10.5""Continuously Reinforced PCC Pavement",SqYd,false
380E0560,380E0560,"11"" Continuously Reinforced PCC Pavement",SqYd,false
380E0570,380E0570,"11.5""Continuously Reinforced PCC Pavement",SqYd,false
380E0580,380E0580,"12"" Continuously Reinforced PCC Pavement",SqYd,false
380E0800,380E0800,PCC Shoulder Pavement,SqYd,false
380E1000,380E1000,"6"" Miscellaneous PCC Pavement",SqYd,false
380E1010,380E1010,"7"" Miscellaneous PCC Pavement",SqYd,false
380E1020,380E1020,"7.5"" Miscellaneous PCC Pavement",SqYd,false
380E1030,380E1030,"8"" Miscellaneous PCC Pavement",SqYd,false
380E1040,380E1040,"8.5"" Miscellaneous PCC Pavement",SqYd,false
380E1050,380E1050,"9"" Miscellaneous PCC Pavement",SqYd,false
380E1060,380E1060,"9.5"" Miscellaneous PCC Pavement",SqYd,false
380E1070,380E1070,"10"" Miscellaneous PCC Pavement",SqYd,false
380E1080,380E1080,"10.5"" Miscellaneous PCC Pavement",SqYd,false
380E1090,380E1090,"11"" Miscellaneous PCC Pavement",SqYd,false
380E1100,380E1100,"11.5"" Miscellaneous PCC Pavement",SqYd,false
380E1110,380E1110,"12"" Miscellaneous PCC Pavement",SqYd,false
380E1120,380E1120,Miscellaneous PCC Pavement,SqYd,false
380E1500,380E1500,"PCC Overlay, Furnish",CuYd,false
380E1510,380E1510,"PCC Shoulder Overlay, Placement",SqYd,false
380E1550,380E1550,"5"" PCC Overlay, Placement",SqYd,false
380E1570,380E1570,"7"" PCC Overlay, Placement",SqYd,false
380E1580,380E1580,"8"" PCC Overlay, Placement",SqYd,false
380E1585,380E1585,"8.5"" PCC Overlay, Placement",SqYd,false
380E1600,380E1600,"Fast Track PCC Overlay, Furnish",CuYd,false
380E1610,380E1610,"Fast Track PCC Overlay, Placement",SqYd,false
380E1850,380E1850,"8"" Colored, Nonmetallic Fiber Reinforced PCC Pavement",SqYd,false
380E2000,380E2000,"2.5"" Nonmetallic Fiber Reinforced PCC Pavement",SqYd,false
380E2120,380E2120,"3.5"" Nonmetallic Fiber Reinforced PCC Pavement",SqYd,false
380E2150,380E2150,"5"" Nonmetallic Fiber Reinforced PCC Pavement",SqYd,false
380E2160,380E2160,"5.5"" Nonmetallic Fiber Reinforced PCC Pavement",SqYd,false
380E2180,380E2180,"6.5"" Nonmetallic Fiber Reinforced PCC Pavement",SqYd,false
380E2210,380E2210,"8"" Nonmetallic Fiber Reinforced PCC Pavement",SqYd,false
380E2228,380E2228,"9.5"" Nonmetallic Fiber Reinforced PCC Pavement",SqYd,false
380E2230,380E2230,"10"" Nonmetallic Fiber Reinforced PCC Pavement",SqYd,false
380E2235,380E2235,"10.5"" Nonmetallic Fiber Reinforced PCC Pavement",SqYd,false
380E2240,380E2240,"11"" Nonmetallic Fiber Reinforced PCC Pavement",SqYd,false
380E2330,380E2330,Low Profile Concrete Barrier,Ft,false
380E2340,380E2340,Low Profile Concrete Barrier and 4' Plain Jointed PCC Pavement,Ft,false
380E2350,380E2350,Low Profile Concrete Barrier and 6' Plain Jointed PCC Pavement,Ft,false
380E2400,380E2400,Concrete Barrier with Concrete Reinforced Footing,Ft,false
380E2431,380E2431,Concrete Barrier and 8' Plain Jointed Concrete Shoulder,Ft,false
380E2450,380E2450,Concrete Barrier and 10' Continuously Reinforced Concrete Shoulder,Ft,false
380E2451,380E2451,Concrete Barrier and 10' Plain Jointed Concrete Shoulder,Ft,false
380E2472,380E2472,Concrete Barrier and 12.5' Plain Jointed PCC Pavement,Ft,false
380E2475,380E2475,Concrete Barrier and 14' Plain Jointed PCC Pavement,Ft,false
380E2554,380E2554,"4"" Barrier Type Median PCC Pavement",SqYd,false
380E2556,380E2556,"6"" Barrier Type Median PCC Pavement",SqYd,false
380E2558,380E2558,"8"" Barrier Type Median PCC Pavement",SqYd,false
380E2564,380E2564,"4"" Barrier Type Colored Median PCC Pavement",SqYd,false
380E2566,380E2566,"6"" Barrier Type Colored Median PCC Pavement",SqYd,false
380E2568,380E2568,"8"" Barrier Type Colored Median PCC Pavement",SqYd,false
380E2574,380E2574,"4"" Barrier Type Colored and Patterned Median PCC Pavement",SqYd,false
380E2576,380E2576,"6"" Barrier Type Colored and Patterned Median PCC Pavement",SqYd,false
380E2708,380E2708,"8"" Mountable Type Median PCC Pavement",SqYd,false
380E2709,380E2709,"9"" Mountable Type Median PCC Pavement",SqYd,false
380E2728,380E2728,"8"" Mountable Type Colored Median PCC Pavement",SqYd,false
380E2748,380E2748,"8"" Mountable Type Colored and Patterned Median PCC Pavement",SqYd,false
380E2900,380E2900,"6"" Raised Concrete Island with Pedestrian Access",SqYd,false
380E3000,380E3000,"4"" PCC Driveway Pavement",SqYd,false
380E3020,380E3020,"6"" PCC Driveway Pavement",SqYd,false
380E3025,380E3025,"6"" Reinforced PCC Driveway Pavement",SqYd,false
380E3040,380E3040,"8"" PCC Driveway Pavement",SqYd,false
380E3042,380E3042,"8"" Fast Track Concrete Driveway Pavement",SqYd,false
380E3520,380E3520,"6"" PCC Approach Pavement",SqYd,false
380E3525,380E3525,"6"" Reinforced PCC Approach Pavement",SqYd,false
380E3530,380E3530,"7"" PCC Approach Pavement",SqYd,false
380E3540,380E3540,"8"" PCC Approach Pavement",SqYd,false
380E3542,380E3542,"8"" Fast Track Concrete Approach Pavement",SqYd,false
380E3545,380E3545,"8"" Reinforced PCC Approach Pavement",SqYd,false
380E4010,380E4010,"6"" PCC Fillet Section",SqYd,false
380E4020,380E4020,"6.5"" PCC Fillet Section",SqYd,false
380E4030,380E4030,"7"" PCC Fillet Section",SqYd,false
380E4040,380E4040,"7.5"" PCC Fillet Section",SqYd,false
380E4050,380E4050,"8"" PCC Fillet Section",SqYd,false
380E4060,380E4060,"8.5"" PCC Fillet Section",SqYd,false
380E4070,380E4070,"9"" PCC Fillet Section",SqYd,false
380E4080,380E4080,"9.5"" PCC Fillet Section",SqYd,false
380E4090,380E4090,"10"" PCC Fillet Section",SqYd,false
380E4100,380E4100,"10.5"" PCC Fillet Section",SqYd,false
380E4110,380E4110,"11"" PCC Fillet Section",SqYd,false
380E4120,380E4120,"11.5"" PCC Fillet Section",SqYd,false
380E4130,380E4130,"12"" PCC Fillet Section",SqYd,false
380E4906,380E4906,"6"" PCC Ditch Liner",SqYd,false
380E5010,380E5010,Fast Track Concrete,SqYd,false
380E5020,380E5020,Fast Track Concrete for PCC Pavement Repair,SqYd,false
380E5030,380E5030,Nonreinforced PCC Pavement Repair,SqYd,false
380E5040,380E5040,Underpinning for PCC Pavement Repair,Ft,false
380E5080,380E5080,Nonmetallic Fiber Reinforced PCC Pavement Repair,SqYd,false
380E5100,380E5100,Continuously Reinforced PCC Pavement Repair,SqYd,false
380E5110,380E5110,PCC Pavement Terminal Repair,Ft,false
380E5200,380E5200,PCC Pavement Partial Depth Patch,SqFt,false
380E5500,380E5500,PCC Pavement Epoxy Injection,Gal,false
380E6000,380E6000,Dowel Bar,Each,false
380E6005,380E6005,"Dowel Bar, State Furnished",Each,false
380E6010,380E6010,Dowel Bar Retrofit,Each,false
380E6110,380E6110,Insert Steel Bar in PCC Pavement,Each,false
380E6150,380E6150,Tie Bar Retrofit,Each,false
380E6200,380E6200,"Tie Bar Retrofit, Stitching",Each,false
380E6300,380E6300,Reseal PCC Pavement Joint - Silicone,Ft,false
380E6302,380E6302,Reseal PCC Pavement Joint - Hot Pour,Ft,false
380E6305,380E6305,Compression Seal Joint,Ft,false
380E6306,380E6306,Install State Furnished Compression Seal Joint,Ft,false
380E6307,380E6307,Closed Cell Foam Joint,Ft,false
380E6310,380E6310,Seal Random Cracks in PCC Pavement,Ft,false
380E6340,380E6340,"Reseal Special, Variable Width Pavement Joint, Hot Pour",Ft,false
380E6360,380E6360,Fill Longitudinal Joint,Ft,false
380E6370,380E6370,Fill Longitudinal Joint,CuYd,false
380E6400,380E6400,Saw Relief Joint in PCC Pavement,Ft,false
380E6450,380E6450,Saw Joint in PCC Pavement,Ft,false
380E6500,380E6500,Planing PCC Pavement,SqYd,false
380E6505,380E6505,NGCS Grinding PCC Pavement,SqYd,false
380E6510,380E6510,Grinding PCC Pavement,SqYd,false
380E6515,380E6515,Grinding PCC Pavement Test Section,Each,false
380E6520,380E6520,Grooving PCC Pavement,SqYd,false
380E6530,380E6530,"Grind 6"" Transverse Rumble Strip in PCC Pavement",Ft,false
380E6545,380E6545,"Grind 12"" Rumble Strip or Stripe in PCC Pavement",Mile,false
380E6548,380E6548,Grind Sinusoidal Centerline Rumble Stripe in PCC Pavement,Mile,false
380E6550,380E6550,"Grind 16"" Rumble Strip in PCC Pavement",Mile,false
380E7035,380E7035,Grind Sinusoidal Transverse Rumble Strip in PCC Pavement,SqFt,false
380E7500,380E7500,Patterning Concrete,SqYd,false
380E8000,380E8000,12' Continuously Reinforced to Nonreinforced PCC Pavement Terminal,Each,false
380E8010,380E8010,"12'-9"" Continuously Reinforced to Nonreinforced PCC Pavement Terminal",Each,false
380E8020,380E8020,24' Continuously Reinforced to Nonreinforced PCC Pavement Terminal,Each,false
380E8030,380E8030,26' Continuously Reinforced to Nonreinforced PCC Pavement Terminal,Each,false
380E8034,380E8034,34' Continuously Reinforced to Nonreinforced PCC Pavement Terminal,Each,false
380E8040,380E8040,36' Continuously Reinforced to Nonreinforced PCC Pavement Terminal,Each,false
380E8044,380E8044,40' Continuously Reinforced to Nonreinforced PCC Pavement Terminal,Each,false
380E8056,380E8056,56' Continuously Reinforced to Nonreinforced PCC Pavement Terminal,Each,false
380E8058,380E8058,58' Continuously Reinforced to Nonreinforced PCC Pavement Terminal,Each,false
380E8068,380E8068,68' Continuously Reinforced to Nonreinforced PCC Pavement Terminal,Each,false
380E8070,380E8070,70' Continuously Reinforced to Nonreinforced PCC Pavement Terminal,Each,false
380E8072,380E8072,72' Continuously Reinforced to Nonreinforced PCC Pavement Terminal,Each,false
380E8080,380E8080,14' PCC Pavement Terminal,Each,false
380E9000,380E9000,Temporary Earth Crossing,Each,false
380E9010,380E9010,Temporary Gravel Crossing,Each,false
380E9100,380E9100,Lime Slurry,Mile,false
390E0100,390E0100,Saw and Seal Joint,Ft,false
390E0200,390E0200,Repair Type A Spall,SqFt,false
390E0210,390E0210,Repair Type B Spall,SqFt,false
390E0212,390E0212,Repair Type B Spall,Lb,false
391E0100,391E0100,Drill Hole in PCC Pavement,Each,false
391E0200,391E0200,Undersealing PCC Pavement,CuFt,false
391E0300,391E0300,Deflection Testing,Each,false
392E0100,392E0100,PCC Pavement Jacking Slurry,CuFt,false
392E0210,392E0210,PCC Pavement Jacking Foam,Lb,false
393E0100,393E0100,Cracking and Seating PCC Pavement,SqYd,false
393E0300,393E0300,Cored or Sawed Sample,Each,false
393E0500,393E0500,Breaking and Seating PCC Pavement,SqYd,false
394E0100,394E0100,Rubblize PCC Pavement,SqYd,false
395E1250,395E1250,High Friction Surface Treatment,SqYd,false
395E1254,395E1254,Two Coat High Friction Surface Treatment,SqYd,false
395E1256,395E1256,Abrasive Blasting of PCC Pavement,SqYd,false
395E1258,395E1258,Abrasive Blasting of AC Pavement,SqYd,false
410E0010,410E0010,Structural Steel,Lb,false
410E0020,410E0020,Structural Steel,LS,false
410E0025,410E0025,"Structural Steel, Furnish",LS,false
410E0026,410E0026,"Structural Steel, Install",LS,false
410E0030,410E0030,"Structural Steel, Miscellaneous",LS,false
410E0040,410E0040,"Structural Steel, Orthotropic Deck",LS,false
410E0050,410E0050,Steel Grating,SqFt,false
410E0090,410E0090,FRP Sidewalk Decking,SqFt,false
410E0100,410E0100,"Fatigue Retrofit Steel Girder, Dog Bone",Each,false
410E0101,410E0101,"Fatigue Retrofit Steel Girder, Peening",Each,false
410E0102,410E0102,"Fatigue Retrofit Steel Girder, Type B",Each,false
410E0103,410E0103,"Fatigue Retrofit Steel Girder, Type C",Each,false
410E0104,410E0104,"Fatigue Retrofit Steel Girder, Coring",Each,false
410E0150,410E0150,Remove and Reset Bridge Girder,LS,false
410E0200,410E0200,Girder Posttensioning,Each,false
410E0250,410E0250,Heat Straighten Steel Member(s),LS,false
410E0300,410E0300,Modify Girder End,Each,false
410E0320,410E0320,Bolted Girder Splice,Each,false
410E0325,410E0325,Remove and Replace Bolt Assembly,Each,false
410E0340,410E0340,Repair Gusset Plate,Each,false
410E0342,410E0342,Repair Gusset Plate End Post,Each,false
410E0350,410E0350,Remove and Replace Web,Each,false
