contract_project_id,contract_id,project_number,project_name,work_type,county_region,route,location,project_award_amount
ia_idot_20241015_17_0357_080_project_1,ia_idot_20241015_17_0357_080,IMN-035-7(080)180--0E-17,Co Rd B65 Interchange 3.6 mi N of Co Rd C13,BRIDGE DECK OVERLAY,CERRO GORDO,I-35,Co Rd B65 Interchange 3.6 mi N of Co Rd C13,482790.96
ia_idot_20241015_23_0309_186_project_1,ia_idot_20241015_23_0309_186,BRF-030-9(186)--38-23,Wapsipinicon River 1.5 mi E of Co Rd Y4E,BRIDGE REPLACEMENT - PPCB,CLINTON,U.S. 30,Wapsipinicon River 1.5 mi E of Co Rd Y4E,12353050.84
ia_idot_20241015_23_0309_186_project_2,ia_idot_20241015_23_0309_186,BRF-030-9(198)--38-23,Calamus Drainage Ditch 1.5 mi W of Co Rd Y44,BRIDGE REPLACEMENT - PPCB,CLINTON,U.S. 30,Calamus Drainage Ditch 1.5 mi W of Co Rd Y44,2609548.35
ia_idot_20241015_23_0309_186_project_3,ia_idot_20241015_23_0309_186,BRF-030-9(205)--38-23,E Channel Wapsipinicon River 2.3 mi E of Co Rd Y4E,BRIDGE REPLACEMENT - PPCB,CLINTON,U.S. 30,E Channel Wapsipinicon River 2.3 mi E of Co Rd Y4E,5037105.74
ia_idot_20241015_23_1361_097_project_1,ia_idot_20241015_23_1361_097,BRF-136-1(103)--38-23,Elwood Creek 4.0 mi N of US 61,RCB CULVERT REPLACEMENT - TWIN BOX,CLINTON,IOWA 136,Elwood Creek 4.0 mi N of US 61,939816.02
ia_idot_20241015_23_1361_097_project_2,ia_idot_20241015_23_1361_097,BRF-136-1(105)--38-23,Ditch 8.6 mi N of US 61,RCB CULVERT REPLACEMENT - TWIN BOX,CLINTON,IOWA 136,Ditch 8.6 mi N of US 61,629909.62
ia_idot_20241015_23_1361_097_project_3,ia_idot_20241015_23_1361_097,BRF-136-1(101)--38-23,W Trib Elwood Creek 1.9 mi N of US 61,RCB CULVERT REPLACEMENT - TWIN BOX,CLINTON,IOWA 136,W Trib Elwood Creek 1.9 mi N of US 61,841514.29
ia_idot_20241015_24_0302_176_project_1,ia_idot_20241015_24_0302_176,BRF-030-2(176)--38-24,"Boyer River, 0.8 miles East of SR M14",RECONSTRUCTION - BRIDGE DECK REPLACEMENT,CRAWFORD,U.S. 30,"Boyer River, 0.8 miles East of SR M14",1413968.48
ia_idot_20241015_24_0595_060_project_1,ia_idot_20241015_24_0595_060,BRFN-059-5(60)--39-24,East Soldier River 2.9 mi S of Co Rd E16,RCB CULVERT REPLACEMENT - TWIN BOX,CRAWFORD,U.S. 59,East Soldier River 2.9 mi S of Co Rd E16,958830.85
ia_idot_20241015_26_0631_091_project_1,ia_idot_20241015_26_0631_091,BRF-063-1(91)--38-26,Fox River 2.1 mi N of IA 2,BRIDGE REPLACEMENT - PPCB,DAVIS,U.S. 63,Fox River 2.1 mi N of IA 2,3681261.92
ia_idot_20241015_27_0351_193_project_1,ia_idot_20241015_27_0351_193,IMN-035-1(193)12--0E-27,Co Rd R30 1.0 mi S of IA 2,BRIDGE DECK OVERLAY,DECATUR,I-35,Co Rd R30 1.0 mi S of IA 2,619728.71
ia_idot_20241015_30_c030_068_project_1,ia_idot_20241015_30_c030_068,NRT-C030(68)--9G-30,"Extension of Spine Trail, S along 225th Ave., W through Pioneer Park, S along U.S. Hwy 71 to 240th St.",PCC PAVEMENT - NEW,DICKINSON,SPINE TRAIL,"Extension of Spine Trail, S along 225th Ave., W through Pioneer Park, S along U.S. Hwy 71 to 240th St.",893410.1
ia_idot_20241015_39_0254_041_project_1,ia_idot_20241015_39_0254_041,BRFN-025-4(41)--39-39,Brushy Creek 3.2 mi N of IA 44,BRIDGE DECK OVERLAY,GUTHRIE,IOWA 25,Brushy Creek 3.2 mi N of IA 44,602882.63
ia_idot_20241015_43_0295_263_project_1,ia_idot_20241015_43_0295_263,IMX-029-5(263)85--02-43,Old Soldier River Ditch 4.0 mi S of IA 127 (NB/SB),RCB CULVERT REPLACEMENT - TWIN BOX,HARRISON,I-29,Old Soldier River Ditch 4.0 mi S of IA 127 (NB/SB),1779419.38
ia_idot_20241015_43_1831_051_project_1,ia_idot_20241015_43_1831_051,HSIPX-183-1(051)--3L-43,IA 127 to N of Pisgah,HMA PAVED SHOULDER - NEW,HARRISON,IOWA 183,IA 127 to N of Pisgah,1287862.06
ia_idot_20241015_46_0032_711_project_1,ia_idot_20241015_46_0032_711,MP-015-2(708)40--76-55,From Co Rd B19 in Fenton to 560th Avenue near Ringstead,HMA CRACK FILLING,KOSSUTH,IOWA 15,From Co Rd B19 in Fenton to 560th Avenue near Ringstead,96108.58
ia_idot_20241015_46_0032_711_project_2,ia_idot_20241015_46_0032_711,MP-003-2(711)130--76-46,From ECL Humboldt to 3rd Street in Clarion,HMA CRACK FILLING,HUMBOLDT,IOWA 3,From ECL Humboldt to 3rd Street in Clarion,241221.8
ia_idot_20241015_46_0032_711_project_3,ia_idot_20241015_46_0032_711,MP-069-2(716)220--76-95,From NCL Lake Mills to MN Border,HMA CRACK FILLING,WINNEBAGO,U.S. 69,From NCL Lake Mills to MN Border,70346.76
ia_idot_20241015_47_0596_046_project_1,ia_idot_20241015_47_0596_046,NHSX-059-6(046)--3H-47,Susan Lawrence Dr to Father Dailey Dr in Ida Grove,PAVEMENT PLANING/GROOVING,IDA,U.S. 59,Susan Lawrence Dr to Father Dailey Dr in Ida Grove,341431.75
ia_idot_20241015_51_0345_707_project_1,ia_idot_20241015_51_0345_707,MP-034-5(707)223--76-51,Lockridge to Burlington,PCC PATCHING,JEFFERSON,U.S. 34,Lockridge to Burlington,201561
ia_idot_20241015_51_c051_094_project_1,ia_idot_20241015_51_c051_094,FM-C051(94)--55-51,"On H 17, W21, V64, 218th Blvd and Old 34 (Henry Co.), 16 miles",SEAL COAT,JEFFERSON,H17,"On H 17, W21, V64, 218th Blvd and Old 34 (Henry Co.), 16 miles",1848838.67
ia_idot_20241015_63_3161_011_project_1,ia_idot_20241015_63_3161_011,BRFN-316-1(11)--39-63,NS and BNSF RR 2.5 mi N of IA 5,BRIDGE DECK OVERLAY,MARION,IOWA 316,NS and BNSF RR 2.5 mi N of IA 5,302017.8
ia_idot_20241015_67_1412_069_project_1,ia_idot_20241015_67_1412_069,STP-141-2(069)--2C-67,ECL Ute to Crawford Co Line,PAVEMENT PLANING/GROOVING,MONONA,IOWA 141,ECL Ute to Crawford Co Line,612316.16
ia_idot_20241015_73_0591_035_project_1,ia_idot_20241015_73_0591_035,HSIPX-059-1(035)--3L-73,Co Rd J18 to Mills Co Line,HMA PAVED SHOULDER - NEW,PAGE,U.S. 59,Co Rd J18 to Mills Co Line,636943.68
ia_idot_20241015_75_0752_131_project_1,ia_idot_20241015_75_0752_131,NHSN-075-2(131)--2R-75,"Parcel No 2, 217 S Floyd Ave, Hinton",SALVAGE AND REMOVAL,PLYMOUTH,U.S. 75,"Parcel No 2, 217 S Floyd Ave, Hinton",32000
ia_idot_20241015_77_3827_619_a_project_1,ia_idot_20241015_77_3827_619_a,STP-A-3827(619)--86-77,"In the city of Johnston, Merle Hay Road Corridor Traffic Signal Improvements",TRAFFIC SIGNALS,POLK,MERLE HAY ROAD,"In the city of Johnston, Merle Hay Road Corridor Traffic Signal Improvements",898521
ia_idot_20241015_77_pa26_002_project_1,ia_idot_20241015_77_pa26_002,EDP-PA26(002)--7Y-77,Scott Avenue Uplands,PCC SIDEWALK/TRAIL,POLK,SCOTT AVE UPLANDS,Scott Avenue Uplands,5499617.45
ia_idot_20241015_79_0212_023_project_1,ia_idot_20241015_79_0212_023,STPN-021-2(23)--2J-79,N of IA 85 to S of I-80,PCC OVERLAY,POWESHIEK,IOWA 21,N of IA 85 to S of I-80,5135772.78
ia_idot_20241015_81_1101_012_project_1,ia_idot_20241015_81_1101_012,STP-110-1(12)--2C-81,First St in Schaller to Storm Lake,HMA RESURFACING WITH MILLING,SAC,IOWA 110,First St in Schaller to Storm Lake,7158103.99
ia_idot_20241015_89_0029_040_project_1,ia_idot_20241015_89_0029_040,BRF-002-9(40)--38-89,Fox River 1.5 mi E of Co Rd V64,RECONSTRUCTION - BRIDGE DECK REPLACEMENT,VAN BUREN,IOWA 2,Fox River 1.5 mi E of Co Rd V64,1893423.1
ia_idot_20241015_90_0347_148_project_1,ia_idot_20241015_90_0347_148,BRF-034-7(148)--38-90,South Avery Creek 0.7 mi E of Co Rd T61,BRIDGE REPLACEMENT - PPCB,WAPELLO,U.S. 34,South Avery Creek 0.7 mi E of Co Rd T61,4106931.31
ia_idot_20241015_91_c091_140_project_1,ia_idot_20241015_91_c091_140,BROS-C091(140)--8J-91,"On 180TH AVE, Over COTTON CREEK, S36 T74 R23",BRIDGE REPLACEMENT - PPCB,WARREN,180TH AVE,"On 180TH AVE, Over COTTON CREEK, S36 T74 R23",714396.59
ia_idot_20241015_94_9260_021_project_1,ia_idot_20241015_94_9260_021,BRFN-926-0(21)--39-94,Des Moines River and B Ave 1.3 mi N of S Jct US 169 (EB),BRIDGE DECK OVERLAY,WEBSTER,IOWA 926,Des Moines River and B Ave 1.3 mi N of S Jct US 169 (EB),954358.98
ia_idot_20241015_94_9260_021_project_2,ia_idot_20241015_94_9260_021,BRFN-926-0(22)--39-94,CC RR and 7th St 1.5 mi N of S Jct US 169 (EB),BRIDGE REPAIR,WEBSTER,IOWA 926,CC RR and 7th St 1.5 mi N of S Jct US 169 (EB),679235.15
ia_idot_20241015_97_0121_050_project_1,ia_idot_20241015_97_0121_050,NHSN-012-1(050)--2R-97,"Parcel No. 1, 121 S Rustin St, Sioux City",SALVAGE AND REMOVAL,WOODBURY,IOWA 12,"Parcel No. 1, 121 S Rustin St, Sioux City",35000
ia_idot_20241015_97_0751_116_project_1,ia_idot_20241015_97_0751_116,NHSX-075-1(116)--3H-97,US 20 Interchange to N of Co Rd C80,PAVEMENT PLANING/GROOVING,WOODBURY,U.S. 75,US 20 Interchange to N of Co Rd C80,2388853.07
ia_idot_20241022_41_0698_032_project_1,ia_idot_20241022_41_0698_032,STPN-069-8(032)--2J-41,Drainage Ditch 2.7 mi S of S Jct US 18,STEEL GIRDER REPAIR,HANCOCK,U.S. 69,Drainage Ditch 2.7 mi S of S Jct US 18,57760
ia_idot_20241119_01_0802_238_project_1,ia_idot_20241119_01_0802_238,IMX-080-2(238)73--02-01,Cass Co E to IA 25 (WB),HMA RESURFACING WITH MILLING,ADAIR,I-80,Cass Co E to IA 25 (WB),11130975.84
ia_idot_20241119_01_0802_238_project_2,ia_idot_20241119_01_0802_238,IMN-080-1(525)50--0E-15,Pottawattamie Co to 0.3 mi W of Co Rd G30 - VariousLocations (EB/WB),HMA RESURFACING WITH MILLING,CASS,I-80,Pottawattamie Co to 0.3 mi W of Co Rd G30 - VariousLocations (EB/WB),3412963.79
ia_idot_20241119_03_0762_059_project_1,ia_idot_20241119_03_0762_059,BRF-076-2(59)--38-03,Waterloo Creek 2.2 mi N of Co Rd A26,BRIDGE REPLACEMENT - PPCB,ALLAMAKEE,IOWA 76,Waterloo Creek 2.2 mi N of Co Rd A26,3204165.35
ia_idot_20241119_04_c004_129_project_1,ia_idot_20241119_04_c004_129,HSIP-SWAP-C004(129)--FJ-04,"On T20 from SCL Cincinnati to Missouri State Line, and on T30 from IA-5 to Missouri State Line , 9.2 miles",PAVEMENT MARKINGS,APPANOOSE,T20,"On T20 from SCL Cincinnati to Missouri State Line, and on T30 from IA-5 to Missouri State Line , 9.2 miles",91318.25
ia_idot_20241119_06_c006_123_project_1,ia_idot_20241119_06_c006_123,BROS-C006(123)--8J-06,"On 26 AVE DR, Over PRAIRIE CK, S2 T85 R10",BRIDGE REPLACEMENT - CCS,BENTON,26TH AVE.,"On 26 AVE DR, Over PRAIRIE CK, S2 T85 R10",459494.21
ia_idot_20241119_07_3802_517_project_1,ia_idot_20241119_07_3802_517,MBIN-380-2(517)70--0M-07,Elk Run Creek and River Rd 1.9 mi S of US 218 (NB/SB),DECK JOINT REPAIR,BLACK HAWK,I-380,Elk Run Creek and River Rd 1.9 mi S of US 218 (NB/SB),422983.15
ia_idot_20241119_07_c007_173_project_1,ia_idot_20241119_07_c007_173,BRS-C007(173)--60-07,"On Dubuque Rd (D22), Over Tributary to Indian Creek, S6 T88 R11",RCB CULVERT REPLACEMENT - TWIN BOX,BLACK HAWK,D22,"On Dubuque Rd (D22), Over Tributary to Indian Creek, S6 T88 R11",495774.71
ia_idot_20241119_07_c007_174_project_1,ia_idot_20241119_07_c007_174,FM-C007(174)--55-07,"On D52 Tama Road, from V37 Dysart Road East to La Porte City Limits",HMA RESURFACING/COLD IN-PLACE RECYCLING,BLACK HAWK,D52,"On D52 Tama Road, from V37 Dysart Road East to La Porte City Limits",1612581.86
ia_idot_20241119_08_6040_601_project_1,ia_idot_20241119_08_6040_601,BRS-6040(601)--60-08,"On E 18, Over BLUFF CREEK, on NLINE S20 T85N R27W",RCB CULVERT REPLACEMENT - TWIN BOX,BOONE,130TH STREET,"On E 18, Over BLUFF CREEK, on NLINE S20 T85N R27W",586206.17
ia_idot_20241119_09_0632_502_project_1,ia_idot_20241119_09_0632_502,MB-063-2(502)175--77-09,Quarter Section Run Creek 0.5 mi S of Co Rd C50 (NB/SB),BRIDGE APPROACH REPAIR,BREMER,U.S. 63,Quarter Section Run Creek 0.5 mi S of Co Rd C50 (NB/SB),459245.53
ia_idot_20241119_09_0637_107_project_1,ia_idot_20241119_09_0637_107,BRFN-063-7(107)--39-09,Crane Creek 1.5 mi S of IA 188 (SB),RCB CULVERT REPLACEMENT - TRIPLE BOX,BREMER,U.S. 63,Crane Creek 1.5 mi S of IA 188 (SB),2210555.34
ia_idot_20241119_12_0147_040_project_1,ia_idot_20241119_12_0147_040,BRFN-014-7(40)--39-12,Stream 1.0 mi N of Co Rd C23,BRIDGE DECK OVERLAY,BUTLER,IOWA 14,Stream 1.0 mi N of Co Rd C23,423678.31
ia_idot_20241119_17_0357_081_project_1,ia_idot_20241119_17_0357_081,IMN-035-7(081)183--0E-17,Co Rd B60 Interchange,BRIDGE DECK OVERLAY,CERRO GORDO,I-35,Co Rd B60 Interchange,653703.07
ia_idot_20241119_17_0357_082_project_1,ia_idot_20241119_17_0357_082,IMN-035-7(082)198--0E-17,Co Rd B20 3.9 mi N of N Jct US 18,BRIDGE DECK OVERLAY,CERRO GORDO,I-35,Co Rd B20 3.9 mi N of N Jct US 18,589619.33
ia_idot_20241119_18_1431_007_project_1,ia_idot_20241119_18_1431_007,STPN-143-1(007)--2J-18,IA 3 to E Section St in Marcus,HMA RESURFACING WITH MILLING,CHEROKEE,IOWA 143,IA 3 to E Section St in Marcus,1249436.57
ia_idot_20241119_19_0187_070_project_1,ia_idot_20241119_19_0187_070,BRFN-018-7(70)--39-19,Wapsipinicon River 0.1 mi E of Co Rd V14,BRIDGE DECK OVERLAY,CHICKASAW,U.S. 18,Wapsipinicon River 0.1 mi E of Co Rd V14,528334.81
ia_idot_20241119_20_0352_471_project_1,ia_idot_20241119_20_0352_471,IMX-035-2(471)34--02-20,0.5 mi N of US 34 to Warren County (SB),HMA RESURFACING,CLARKE,I-35,0.5 mi N of US 34 to Warren County (SB),3399965.03
ia_idot_20241119_23_1361_118_project_1,ia_idot_20241119_23_1361_118,STPN-136-1(118)--2J-23,Drainage Ditch just W of N 10th St in Clinton,FENCING,CLINTON,IOWA 136,Drainage Ditch just W of N 10th St in Clinton,11118.5
ia_idot_20241119_23_1855_619_project_1,ia_idot_20241119_23_1855_619,TAP-U-1855(619)--8I-23,"In the city of De Witt, Trail: Along 11th St from Westbrook Pk to Westbrook Dr; north to 12th St Ct.",HMA SIDEWALK/TRAIL,CLINTON,11TH STREET TRAIL,"In the city of De Witt, Trail: Along 11th St from Westbrook Pk to Westbrook Dr; north to 12th St Ct.",365087.67
ia_idot_20241119_26_c026_106_project_1,ia_idot_20241119_26_c026_106,STP-S-C026(106)--5E-26,"On 276TH ST, from Hwy 63 to Dewberry Ave",PCC OVERLAY,DAVIS,276TH STREET,"On 276TH ST, from Hwy 63 to Dewberry Ave",1923730.37
ia_idot_20241119_29_0349_242_project_1,ia_idot_20241119_29_0349_242,BRFN-034-9(242)--39-29,"US 34 Mainline Westbound Approach, Ramp A, and Ramp C",BRIDGE DECK OVERLAY,DES MOINES,U.S. 34,"US 34 Mainline Westbound Approach, Ramp A, and Ramp C",1588038.46
ia_idot_20241119_30_0719_083_project_1,ia_idot_20241119_30_0719_083,BRFN-071-9(83)--39-30,East Okoboji Lake 1.7 mi N of S Jct IA 9,BRIDGE DECK OVERLAY,DICKINSON,U.S. 71,East Okoboji Lake 1.7 mi N of S Jct IA 9,791208.51
ia_idot_20241119_31_0209_281_project_1,ia_idot_20241119_31_0209_281,NHSX-020-9(281)--3H-31,Swiss Valley to Old Highway Rd,HMA RESURFACING,DUBUQUE,U.S. 20,Swiss Valley to Old Highway Rd,1656062.02
ia_idot_20241119_31_0209_281_project_2,ia_idot_20241119_31_0209_281,HSIPX-020-9(282)--3L-31,Swiss Valley to Old Highway Rd,HMA PAVED SHOULDER - NEW,DUBUQUE,U.S. 20,Swiss Valley to Old Highway Rd,965512.5
ia_idot_20241119_35_0035_096_project_1,ia_idot_20241119_35_0035_096,NHSX-003-5(096)--3H-35,Wright Co Line to I-35,HMA RESURFACING/COLD IN-PLACE RECYCLING,FRANKLIN,IOWA 3,Wright Co Line to I-35,3200511.91
ia_idot_20241119_42_0656_062_project_1,ia_idot_20241119_42_0656_062,BRFN-065-6(62)--39-42,UP RR 2.1 mi W of IA 57,BRIDGE DECK OVERLAY,HARDIN,U.S. 65,UP RR 2.1 mi W of IA 57,567654.74
ia_idot_20241119_49_0526_721_project_1,ia_idot_20241119_49_0526_721,MP-052-6(721)3--76-49,US 67/IA 64 to S of Bellevue,CLEARING AND GRUBBING,JACKSON,U.S. 52,US 67/IA 64 to S of Bellevue,45724
ia_idot_20241119_49_0526_722_project_1,ia_idot_20241119_49_0526_722,MP-052-6(723)23--76-49,"In Bellevue, from Elm St. to High St.",HMA JOINT & CRACK SEALING,JACKSON,U.S. 52,"In Bellevue, from Elm St. to High St.",15349
ia_idot_20241119_49_0526_722_project_2,ia_idot_20241119_49_0526_722,MP-062-6(706)19--76-49,"In Bellevue, from WCL to US 52",HMA JOINT & CRACK SEALING,JACKSON,IOWA 62,"In Bellevue, from WCL to US 52",22882.8
ia_idot_20241119_49_0526_722_project_3,ia_idot_20241119_49_0526_722,MP-052-6(722)3--76-49,From US 67 to 0.5 Mi. S. of Bellevue,HMA JOINT & CRACK SEALING,JACKSON,U.S. 52,From US 67 to 0.5 Mi. S. of Bellevue,145436.3
ia_idot_20241119_49_0617_084_project_1,ia_idot_20241119_49_0617_084,MB-061-6(502)164--77-49,Maquoketa River 5.4 mi N of IA 64 (NB),DECK JOINT REPAIR,JACKSON,U.S. 61,Maquoketa River 5.4 mi N of IA 64 (NB),391240.1
ia_idot_20241119_49_0617_084_project_2,ia_idot_20241119_49_0617_084,BRFN-061-7(84)--39-49,Tarecod Creek 1.4 mi N of Co Rd E17 (NB),BRIDGE DECK OVERLAY,JACKSON,U.S. 61,Tarecod Creek 1.4 mi N of Co Rd E17 (NB),676755.2
ia_idot_20241119_50_c050_140_project_1,ia_idot_20241119_50_c050_140,FM-C050(140)--55-50,"On E 125TH ST N, from US Hwy 6 N 1.6 miles to N 39th Ave E",HMA PAVEMENT - FULL DEPTH RECLAMATION,JASPER,125TH ST,"On E 125TH ST N, from US Hwy 6 N 1.6 miles to N 39th Ave E",695363.64
ia_idot_20241119_50_c050_144_project_1,ia_idot_20241119_50_c050_144,STP-S-C050(144)--5E-50,"On F 48, from IA 117 N E 3.1 miles to Bridge N03 (NBIS 30401)",HMA RESURFACING WITH MILLING,JASPER,F48,"On F 48, from IA 117 N E 3.1 miles to Bridge N03 (NBIS 30401)",2545753.23
ia_idot_20241119_54_c054_122_project_1,ia_idot_20241119_54_c054_122,FM-C054(122)--55-54,At Multiple Locations on V45 from Highway 92 north to Highway 22,PIPE CULVERTS,KEOKUK,V45,At Multiple Locations on V45 from Highway 92 north to Highway 22,1275508.07
ia_idot_20241119_56_c056_119_project_1,ia_idot_20241119_56_c056_119,HSIP-SWAP-C056(119)--FJ-56,"On W62, from HWY 27 SE 3.9 miles to 340th St",HMA PAVEMENT WIDENING,LEE,W62,"On W62, from HWY 27 SE 3.9 miles to 340th St",478603.69
ia_idot_20241119_57_9226_503_project_1,ia_idot_20241119_57_9226_503,MB-922-6(503)0--77-57,At US 30 Interchange (NB/SB),DECK JOINT REPAIR,LINN,IOWA 922,At US 30 Interchange (NB/SB),403142.74
ia_idot_20241119_57_c057_141_b_project_1,ia_idot_20241119_57_c057_141_b,TAP-U-C057(141)--8I-57,42nd ST N along Preserve Ln to Rock Island Preserve along abandoned rail aprox 250' E of Cedar River,PCC SIDEWALK/TRAIL,LINN,IOWA 100 TRAIL,42nd ST N along Preserve Ln to Rock Island Preserve along abandoned rail aprox 250' E of Cedar River,1228915.28
ia_idot_20241119_58_c058_070_project_1,ia_idot_20241119_58_c058_070,FM-C058(68)--55-58,"On 140TH AVE & 160TH STREET, FROM 600 Ft NORTH OF COUNTY 252 TO G44X",HMA PAVEMENT - NEW,LOUISA,140TH AVE,"On 140TH AVE & 160TH STREET, FROM 600 Ft NORTH OF COUNTY 252 TO G44X",551757.25
ia_idot_20241119_58_c058_070_project_2,ia_idot_20241119_58_c058_070,FM-C058(69)--55-58,"On G48, FROM 140TH TO MAIN STREET",HMA RESURFACING WITH MILLING,LOUISA,G48,"On G48, FROM 140TH TO MAIN STREET",217201.22
ia_idot_20241119_58_c058_070_project_3,ia_idot_20241119_58_c058_070,FM-C058(70)--55-58,G28 and X14 from County line to County line,HMA PAVEMENT - NEW,LOUISA,G28,G28 and X14 from County line to County line,1510157.1
ia_idot_20241119_63_0053_071_project_1,ia_idot_20241119_63_0053_071,BRFN-005-3(71)--39-63,White Breast Creek 2.7 mi N of IA 14 (NB),BRIDGE DECK OVERLAY,MARION,IOWA 5,White Breast Creek 2.7 mi N of IA 14 (NB),842757.93
ia_idot_20241119_63_0143_060_project_1,ia_idot_20241119_63_0143_060,BRF-014-3(56)--38-63,Brush Creek 0.2 mi S of Co Rd G28,BRIDGE REPLACEMENT - PPCB,MARION,IOWA 14,Brush Creek 0.2 mi S of Co Rd G28,4661734.87
ia_idot_20241119_63_0143_060_project_2,ia_idot_20241119_63_0143_060,BRF-014-3(60)--38-63,Des Moines River and Reservoir 1.2 mi N of Co Rd G40,BRIDGE DECK OVERLAY,MARION,IOWA 14,Des Moines River and Reservoir 1.2 mi N of Co Rd G40,6207237.29
ia_idot_20241119_66_0096_084_project_1,ia_idot_20241119_66_0096_084,STPN-218-9(141)--2J-66,In Osage (ADA - District 2),PCC SIDEWALK/TRAIL,MITCHELL,U.S. 218,In Osage (ADA - District 2),915599.42
ia_idot_20241119_66_0096_084_project_2,ia_idot_20241119_66_0096_084,STPN-218-9(143)--2J-66,"In Osage, from IA 9 to Poplar St",HMA RESURFACING WITH MILLING,MITCHELL,U.S. 218,"In Osage, from IA 9 to Poplar St",423413.9
ia_idot_20241119_66_0096_084_project_3,ia_idot_20241119_66_0096_084,MP-218-2(713)252--76-66,"In Osage, from 0.2 miles W of Orchard Rd to 10th Street",HMA RESURFACING WITH MILLING,MITCHELL,U.S. 218,"In Osage, from 0.2 miles W of Orchard Rd to 10th Street",221463.58
ia_idot_20241119_71_0598_035_project_1,ia_idot_20241119_71_0598_035,BRFN-059-8(35)--39-71,Branch Floyd River 1.9 mi N of N Jct US 18,BRIDGE DECK OVERLAY,OBRIEN,U.S. 59,Branch Floyd River 1.9 mi N of N Jct US 18,725743.85
ia_idot_20241119_74_0183_106_project_1,ia_idot_20241119_74_0183_106,BRFN-018-3(106)--39-74,Prairie Creek 2.8 mi W of W Jct IA 15,RCB CULVERT REPLACEMENT - TRIPLE BOX,PALO ALTO,U.S. 18,Prairie Creek 2.8 mi W of W Jct IA 15,1023733.66
ia_idot_20241119_75_0031_114_project_1,ia_idot_20241119_75_0031_114,NHSN-003-1(114)--2R-75,"In Remsen, from 0.5 mi W of Country Club St to 0.1 mi E of S Lincoln St",HMA RESURFACING WITH MILLING,PLYMOUTH,IOWA 3,"In Remsen, from 0.5 mi W of Country Club St to 0.1 mi E of S Lincoln St",1103838.28
ia_idot_20241119_75_c075_161_project_1,ia_idot_20241119_75_c075_161,BROS-C075(161)--5F-75,"On K 42, Over CARTER CREEK, S2 T90 R46",BRIDGE REPLACEMENT - PPCB,PLYMOUTH,K42,"On K 42, Over CARTER CREEK, S2 T90 R46",693184
ia_idot_20241119_75_c075_170_project_1,ia_idot_20241119_75_c075_170,FM-C075(170)--55-75,"On L 14, from County Line N 1.8 miles to Hwy 140",PCC PAVEMENT WIDENING / PCC RESURFACING,PLYMOUTH,L14,"On L 14, from County Line N 1.8 miles to Hwy 140",2041713.62
ia_idot_20241119_77_0355_506_project_1,ia_idot_20241119_77_0355_506,MBIN-035-5(506)68--0M-77,Maffitt Lake Rd 0.2 mi S of IA 5,BRIDGE APPROACH REPAIR,POLK,I-35,Maffitt Lake Rd 0.2 mi S of IA 5,455545.35
ia_idot_20241119_77_1945_866_project_1,ia_idot_20241119_77_1945_866,TAP-T-1945(866)--8V-77,"In the city of Des Moines, from W River Dr to 2nd Ave, a multi-use trail along the Des Moines River",PCC SIDEWALK/TRAIL,POLK,DSM RIVER TRAIL,"In the city of Des Moines, from W River Dr to 2nd Ave, a multi-use trail along the Des Moines River",1402042
ia_idot_20241119_78_0801_519_project_1,ia_idot_20241119_78_0801_519,IMN-080-1(519)7--0E-78,McPherson Ave 1.6 mi W of US 6 (WB),BRIDGE DECK OVERLAY,POTTAWATTAMIE,I-80,McPherson Ave 1.6 mi W of US 6 (WB),1531289.59
ia_idot_20241119_78_0801_520_project_1,ia_idot_20241119_78_0801_520,IMN-080-1(520)18--0E-78,Co Rd G30 Interchange,BRIDGE DECK OVERLAY,POTTAWATTAMIE,I-80,Co Rd G30 Interchange,772705.3
ia_idot_20241119_81_c081_084_project_1,ia_idot_20241119_81_c081_084,STP-S-C081(84)--5E-81,"On N28, from IA 175 11.7 miles to Lytton-D36",PCC PAVEMENT - GRADE & REPLACE,SAC,N28,"On N28, from IA 175 11.7 miles to Lytton-D36",11141537.53
