bid_tab_item_id,project_id,source_id,source_file,sheet_name,workbook_row,project_number,source_item_number,source_item_code,source_item_code_system,source_spec_raw,source_item_description,item_code,item_description,unit_raw,unit_normalized,quantity,engineer_estimate_unit_price,average_bid_unit_price,matched_agency_item_code,match_status,date_basis,engineer_estimate_quantity,audit_estimate_unit_price,audit_estimate_extended_price
fhu_pikes_peak_sidewalks_20230403_row_0056,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,Cost Estimate Data Tracking-MASTER.xlsx,Pikes Peak SW,56,FHU-PIKES-PEAK-SW,48,609,CDOT,609,GUTTER TYPE 2 (8 FOOT),609,GUTTER TYPE 2 (8 FOOT),Linear Foot/Feet,LINEAR FOOT/FEET,20,,126.50,,source_cdot_prefix_only,2023-04-03,,,
fhu_pikes_peak_sidewalks_20230403_row_0057,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,Cost Estimate Data Tracking-MASTER.xlsx,Pikes Peak SW,57,FHU-PIKES-PEAK-SW,49,613,CDOT,613,"2"" ELECTRICAL CONDUIT (PLASTIC)",613,"2"" ELECTRICAL CONDUIT (PLASTIC)",Linear Foot/Feet,LINEAR FOOT/FEET,1460,,39.18,,source_cdot_prefix_only,2023-04-03,,,
fhu_pikes_peak_sidewalks_20230403_row_0058,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,Cost Estimate Data Tracking-MASTER.xlsx,Pikes Peak SW,58,FHU-PIKES-PEAK-SW,50,613,CDOT,613,PULL BOX (TYPE 1),613,PULL BOX (TYPE 1),Each,EACH,21,,1583.75,,source_cdot_prefix_only,2023-04-03,,,
fhu_pikes_peak_sidewalks_20230403_row_0059,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,Cost Estimate Data Tracking-MASTER.xlsx,Pikes Peak SW,59,FHU-PIKES-PEAK-SW,51,613,CDOT,613,WIRING,613-10000,WIRING,Lump-Sum,L S,1,,38757.50,613-10000,matched,2023-04-03,,,
fhu_pikes_peak_sidewalks_20230403_row_0060,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,Cost Estimate Data Tracking-MASTER.xlsx,Pikes Peak SW,60,FHU-PIKES-PEAK-SW,52,613,CDOT,613,LIGHT STANDARD AND LUMINAIRE (PEDESTRIAN)(TYPE AA),613,LIGHT STANDARD AND LUMINAIRE (PEDESTRIAN)(TYPE AA),Each,EACH,12,,13159.00,,source_cdot_prefix_only,2023-04-03,,,
fhu_pikes_peak_sidewalks_20230403_row_0061,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,Cost Estimate Data Tracking-MASTER.xlsx,Pikes Peak SW,61,FHU-PIKES-PEAK-SW,53,613,CDOT,613,LIGHT STANDARD AND LUMINAIRE (DECORATIVE)(TYPE BB),613,LIGHT STANDARD AND LUMINAIRE (DECORATIVE)(TYPE BB),Each,EACH,4,,17015.00,,source_cdot_prefix_only,2023-04-03,,,
fhu_pikes_peak_sidewalks_20230403_row_0062,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,Cost Estimate Data Tracking-MASTER.xlsx,Pikes Peak SW,62,FHU-PIKES-PEAK-SW,54,613,CDOT,613,LIGHT STANDARD FOUNDATION,613-40010,LIGHT STANDARD FOUNDATION,Each,EACH,16,,3505.00,613-40010,matched,2023-04-03,,,
fhu_pikes_peak_sidewalks_20230403_row_0063,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,Cost Estimate Data Tracking-MASTER.xlsx,Pikes Peak SW,63,FHU-PIKES-PEAK-SW,55,613,CDOT,613,METER-POWER PEDESTAL,613-50109,METER-POWER PEDESTAL,Each,EACH,1,,12545.00,613-50109,matched,2023-04-03,,,
fhu_pikes_peak_sidewalks_20230403_row_0064,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,Cost Estimate Data Tracking-MASTER.xlsx,Pikes Peak SW,64,FHU-PIKES-PEAK-SW,56,614,CDOT,614,SIGN PANEL (CLASS 1),614,SIGN PANEL (CLASS 1),Square Foot/Feet,SQUARE FOOT/FEET,13,,47.80,,source_cdot_prefix_only,2023-04-03,,,
fhu_pikes_peak_sidewalks_20230403_row_0065,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,Cost Estimate Data Tracking-MASTER.xlsx,Pikes Peak SW,65,FHU-PIKES-PEAK-SW,57,614,CDOT,614,STEEL SIGN POST (2x2 INCH TUBING),614,STEEL SIGN POST (2x2 INCH TUBING),Linear Foot/Feet,LINEAR FOOT/FEET,20,,56.95,,source_cdot_prefix_only,2023-04-03,,,
fhu_pikes_peak_sidewalks_20230403_row_0066,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,Cost Estimate Data Tracking-MASTER.xlsx,Pikes Peak SW,66,FHU-PIKES-PEAK-SW,58,620,CDOT,620,SANITARY FACILITY,620-00020,SANITARY FACILITY,Each,EACH,1,,1850.00,620-00020,matched,2023-04-03,,,
fhu_pikes_peak_sidewalks_20230403_row_0067,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,Cost Estimate Data Tracking-MASTER.xlsx,Pikes Peak SW,67,FHU-PIKES-PEAK-SW,59,625,CDOT,625,CONSTRUCTION SURVEYING,625-00000,CONSTRUCTION SURVEYING,Lump-Sum,L S,1,,25062.50,625-00000,matched,2023-04-03,,,
fhu_pikes_peak_sidewalks_20230403_row_0068,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,Cost Estimate Data Tracking-MASTER.xlsx,Pikes Peak SW,68,FHU-PIKES-PEAK-SW,60,626,CDOT,626,MOBILIZATION,626-00000,MOBILIZATION,Lump-Sum,L S,1,,154500.00,626-00000,matched,2023-04-03,,,
fhu_pikes_peak_sidewalks_20230403_row_0069,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,Cost Estimate Data Tracking-MASTER.xlsx,Pikes Peak SW,69,FHU-PIKES-PEAK-SW,61,626,CDOT,626,PUBLIC INFORMATION SERVICES,626-01100,PUBLIC INFORMATION SERVICES,Lump-Sum,L S,1,,18500.00,626-01100,matched,2023-04-03,,,
fhu_pikes_peak_sidewalks_20230403_row_0070,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,Cost Estimate Data Tracking-MASTER.xlsx,Pikes Peak SW,70,FHU-PIKES-PEAK-SW,62,627,CDOT,627,MODIFIED EPOXY PAVEMENT MARKING,627,MODIFIED EPOXY PAVEMENT MARKING,Gallon,GALLON,11,,383.25,,source_cdot_prefix_only,2023-04-03,,,
fhu_pikes_peak_sidewalks_20230403_row_0071,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,Cost Estimate Data Tracking-MASTER.xlsx,Pikes Peak SW,71,FHU-PIKES-PEAK-SW,63,627,CDOT,627,PREFORMED THERMOPLASTIC PAVEMENT MARKING (XWALK-STOPLINE),627,PREFORMED THERMOPLASTIC PAVEMENT MARKING (XWALK-STOPLINE),Square Foot/Feet,SQUARE FOOT/FEET,379,,20.35,,source_cdot_prefix_only,2023-04-03,,,
fhu_pikes_peak_sidewalks_20230403_row_0072,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,Cost Estimate Data Tracking-MASTER.xlsx,Pikes Peak SW,72,FHU-PIKES-PEAK-SW,64,630,CDOT,630,FLAGGING,630-00000,FLAGGING,Hour,HOUR,320,,62.38,630-00000,matched,2023-04-03,,,
fhu_pikes_peak_sidewalks_20230403_row_0073,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,fhu_bid_tab_pikes_peak_sidewalks_2023_04_03,Cost Estimate Data Tracking-MASTER.xlsx,Pikes Peak SW,73,FHU-PIKES-PEAK-SW,65,630,CDOT,630,PORTABLE MESSAGE SIGN PANEL,630-80359,PORTABLE MESSAGE SIGN PANEL,Day,DAY,4,,312.50,630-80359,matched,2023-04-03,,,
