bid_tab_item_id,project_id,source_id,source_file,sheet_name,workbook_row,project_number,source_item_number,source_item_code,source_item_code_system,source_spec_raw,source_item_description,item_code,item_description,unit_raw,unit_normalized,quantity,engineer_estimate_unit_price,average_bid_unit_price,matched_agency_item_code,match_status,date_basis,engineer_estimate_quantity,audit_estimate_unit_price,audit_estimate_extended_price
fhu_colorado_blvd_20260601_row_0044,fhu_estimate_colorado_blvd_2026_06_01_centennial,fhu_estimate_colorado_blvd_2026_06_01,Cost Estimate Data Tracking-MASTER.xlsx,Colorado Blvd,44,FHU-COLORADO-BLVD,35,608-00005,CDOT,608-00005,CONCRETE SIDEWALK (SPECIAL),608-00005,CONCRETE SIDEWALK (SPECIAL),SY,SY,99,200.00,,608-00005,matched,2026-06-01,99,,
fhu_colorado_blvd_20260601_row_0045,fhu_estimate_colorado_blvd_2026_06_01_centennial,fhu_estimate_colorado_blvd_2026_06_01,Cost Estimate Data Tracking-MASTER.xlsx,Colorado Blvd,45,FHU-COLORADO-BLVD,36,608-00006,CDOT,608-00006,CONCRETE SIDEWALK (6 INCH),608-00006,CONCRETE SIDEWALK (6 INCH),SY,SY,11781,88.00,,608-00006,matched,2026-06-01,11781,,
fhu_colorado_blvd_20260601_row_0046,fhu_estimate_colorado_blvd_2026_06_01_centennial,fhu_estimate_colorado_blvd_2026_06_01,Cost Estimate Data Tracking-MASTER.xlsx,Colorado Blvd,46,FHU-COLORADO-BLVD,37,608-00008,CDOT,608-00008,CONCRETE SIDEWALK (8 INCH),608-00008,CONCRETE SIDEWALK (8 INCH),SY,SY,44,95.00,,608-00008,matched,2026-06-01,44,,
fhu_colorado_blvd_20260601_row_0047,fhu_estimate_colorado_blvd_2026_06_01_centennial,fhu_estimate_colorado_blvd_2026_06_01,Cost Estimate Data Tracking-MASTER.xlsx,Colorado Blvd,47,FHU-COLORADO-BLVD,38,608-00010,CDOT,608-00010,CONCRETE CURB RAMP,608-00010,CONCRETE CURB RAMP,SY,SY,1212,200.00,,608-00010,matched,2026-06-01,1212,,
fhu_colorado_blvd_20260601_row_0048,fhu_estimate_colorado_blvd_2026_06_01_centennial,fhu_estimate_colorado_blvd_2026_06_01,Cost Estimate Data Tracking-MASTER.xlsx,Colorado Blvd,48,FHU-COLORADO-BLVD,39,609-20010,CDOT,609-20010,CURB TYPE 2 (SECTION B),609-20010,CURB TYPE 2 (SECTION B),LF,LF,478,50.00,,609-20010,matched,2026-06-01,478,,
fhu_colorado_blvd_20260601_row_0049,fhu_estimate_colorado_blvd_2026_06_01_centennial,fhu_estimate_colorado_blvd_2026_06_01,Cost Estimate Data Tracking-MASTER.xlsx,Colorado Blvd,49,FHU-COLORADO-BLVD,40,609-21020,CDOT,609-21020,CURB AND GUTTER TYPE 2 (SECTION II-B),609-21020,CURB AND GUTTER TYPE 2 (SECTION II-B),LF,LF,11237,45.00,,609-21020,matched,2026-06-01,11237,,
fhu_colorado_blvd_20260601_row_0050,fhu_estimate_colorado_blvd_2026_06_01_centennial,fhu_estimate_colorado_blvd_2026_06_01,Cost Estimate Data Tracking-MASTER.xlsx,Colorado Blvd,50,FHU-COLORADO-BLVD,41,609-21021,CDOT,609-21021,CURB AND GUTTER TYPE 2 (SECTION II-M),609-21021,CURB AND GUTTER TYPE 2 (SECTION II-M),LF,LF,25,65.00,,609-21021,matched,2026-06-01,25,,
fhu_colorado_blvd_20260601_row_0051,fhu_estimate_colorado_blvd_2026_06_01_centennial,fhu_estimate_colorado_blvd_2026_06_01,Cost Estimate Data Tracking-MASTER.xlsx,Colorado Blvd,51,FHU-COLORADO-BLVD,42,609-24008,CDOT,609-24008,GUTTER TYPE 2 (8 FOOT),609-24008,GUTTER TYPE 2 (8 FOOT),LF,LF,211,145.00,,609-24008,matched,2026-06-01,211,,
fhu_colorado_blvd_20260601_row_0052,fhu_estimate_colorado_blvd_2026_06_01_centennial,fhu_estimate_colorado_blvd_2026_06_01,Cost Estimate Data Tracking-MASTER.xlsx,Colorado Blvd,52,FHU-COLORADO-BLVD,43,610-00020,CDOT,610-00020,MEDIAN COVER MATERIAL (PATTERNED CONCRETE),610-00020,MEDIAN COVER MATERIAL (PATTERNED CONCRETE),SF,SF,1687,20.00,,610-00020,matched,2026-06-01,1687,,
fhu_colorado_blvd_20260601_row_0054,fhu_estimate_colorado_blvd_2026_06_01_centennial,fhu_estimate_colorado_blvd_2026_06_01,Cost Estimate Data Tracking-MASTER.xlsx,Colorado Blvd,54,FHU-COLORADO-BLVD,44,202-00019,CDOT,202-00019,REMOVAL OF INLET,202-00019,REMOVAL OF INLET,EACH,EACH,8,2500.00,,202-00019,matched,2026-06-01,8,,
fhu_colorado_blvd_20260601_row_0055,fhu_estimate_colorado_blvd_2026_06_01_centennial,fhu_estimate_colorado_blvd_2026_06_01,Cost Estimate Data Tracking-MASTER.xlsx,Colorado Blvd,55,FHU-COLORADO-BLVD,45,202-00021,CDOT,202-00021,REMOVAL OF MANHOLE,202-00021,REMOVAL OF MANHOLE,EACH,EACH,2,5000.00,,202-00021,matched,2026-06-01,2,,
fhu_colorado_blvd_20260601_row_0056,fhu_estimate_colorado_blvd_2026_06_01_centennial,fhu_estimate_colorado_blvd_2026_06_01,Cost Estimate Data Tracking-MASTER.xlsx,Colorado Blvd,56,FHU-COLORADO-BLVD,46,202-00035,CDOT,202-00035,REMOVAL OF PIPE,202-00035,REMOVAL OF PIPE,LF,LF,180,75.00,,202-00035,matched,2026-06-01,180,,
fhu_colorado_blvd_20260601_row_0057,fhu_estimate_colorado_blvd_2026_06_01_centennial,fhu_estimate_colorado_blvd_2026_06_01,Cost Estimate Data Tracking-MASTER.xlsx,Colorado Blvd,57,FHU-COLORADO-BLVD,47,603-01185,CDOT,603-01185,18 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),603-01185,18 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,177,200.00,,603-01185,matched,2026-06-01,177,,
fhu_colorado_blvd_20260601_row_0058,fhu_estimate_colorado_blvd_2026_06_01_centennial,fhu_estimate_colorado_blvd_2026_06_01,Cost Estimate Data Tracking-MASTER.xlsx,Colorado Blvd,58,FHU-COLORADO-BLVD,48,603-01425,CDOT,603-01425,42 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),603-01425,42 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,366,325.00,,603-01425,matched,2026-06-01,366,,
fhu_colorado_blvd_20260601_row_0059,fhu_estimate_colorado_blvd_2026_06_01_centennial,fhu_estimate_colorado_blvd_2026_06_01,Cost Estimate Data Tracking-MASTER.xlsx,Colorado Blvd,59,FHU-COLORADO-BLVD,49,603-01485,CDOT,603-01485,48 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),603-01485,48 INCH REINFORCED CONCRETE PIPE (COMPLETE IN PLACE),LF,LF,408,450.00,,603-01485,matched,2026-06-01,408,,
