bid_tab_item_id,source_item_code,source_item_description,unit_normalized,candidate_agency_item_code,candidate_description,candidate_unit,candidate_count,suggestion_status
fhu_west_colfax_phase_2_20260123_row_0157,614-81145,TRAFFIC SIGNAL-LIGHT POLE STEEL (1-45 FOOT MAST ARM),EACH,614-81145,Traffic Signal-Light Pole Steel (1-45 Foot Mast Arm),EACH,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0158,614-81150,TRAFFIC SIGNAL-LIGHT POLE STEEL (1-50 FOOT MAST ARM),EACH,614-81150,Traffic Signal-Light Pole Steel (1-50 Foot Mast Arm),EACH,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0159,614-81155,TRAFFIC SIGNAL-LIGHT POLE STEEL (1-55 FOOT MAST ARM),EACH,614-81155,Traffic Signal-Light Pole Steel (1-55 Foot Mast Arm),EACH,2,multiple_exact_description_unit_candidates
fhu_west_colfax_phase_2_20260123_row_0159,614-81155,TRAFFIC SIGNAL-LIGHT POLE STEEL (1-55 FOOT MAST ARM),EACH,614-91155,Traffic Signal-Light Pole Steel (1-55 Foot Mast Arm),EACH,2,multiple_exact_description_unit_candidates
fhu_west_colfax_phase_2_20260123_row_0160,614-81160,TRAFFIC SIGNAL LIGHT POLE STEEL (1-60 FOOT MAST ARM),EACH,614-81160,Traffic Signal Light Pole Steel (1-60 Foot Mast Arm),EACH,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0161,614-81165,TRAFFIC SIGNAL-LIGHT POLE STEEL (1-65 FOOT MAST ARM),EACH,614-81165,Traffic Signal-Light Pole Steel (1-65 Foot Mast Arm),EACH,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0162,614-84000,TRAFFIC SIGNAL PEDESTAL POLE STEEL,EACH,614-84000,Traffic Signal Pedestal Pole Steel,EACH,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0163,614-86800,UNINTERRUPTED POWER SUPPLY,EACH,614-86800,Uninterrupted Power Supply,EACH,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0164,614-87320,CLOSED CIRCUIT TELEVISION,EACH,614-87320,Closed Circuit Television,EACH,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0165,614-87690,ETHERNET SWITCH,EACH,614-87690,Ethernet Switch,EACH,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0166,620-00020,SANITARY FACILITY,EACH,620-00020,Sanitary Facility,EACH,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0167,622-00012,BICYCLE RACK,EACH,622-00010,Bicycle Rack,EACH,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0168,622-00250,BENCH,EACH,622-00250,Bench,EACH,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0169,622-00350,TRASH RECEPTACLE,EACH,622-00350,Trash Receptacle,EACH,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0170,623-00162,DRIP EMITTER TUBING,LF,623-00162,Drip Emitter Tubing,LF,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0171,623-00168,1 INCH EMITTER VALVE ASSEMBLY,EACH,623-00168,1 Inch Emitter Valve Assembly,EACH,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0172,623-00206,6 INCH POP-UP SPRAY SPRINKLER,EACH,623-00206,6 Inch Pop-Up Spray Sprinkler,EACH,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0173,623-00600,1-1/2 INCH PLASTIC PIPE,LF,619-50120,1-1/2 Inch Plastic Pipe,LF,2,multiple_exact_description_unit_candidates
fhu_west_colfax_phase_2_20260123_row_0173,623-00600,1-1/2 INCH PLASTIC PIPE,LF,623-00600,1-1/2 Inch Plastic Pipe,LF,2,multiple_exact_description_unit_candidates
fhu_west_colfax_phase_2_20260123_row_0174,623-00601,1 INCH PLASTIC PIPE,LF,619-50080,1 Inch Plastic Pipe,LF,2,multiple_exact_description_unit_candidates
fhu_west_colfax_phase_2_20260123_row_0174,623-00601,1 INCH PLASTIC PIPE,LF,623-00601,1 Inch Plastic Pipe,LF,2,multiple_exact_description_unit_candidates
fhu_west_colfax_phase_2_20260123_row_0175,623-00602,2 INCH PLASTIC PIPE (IRRIGATION/SLEEVE),LF,623-00602,2 Inch Plastic Pipe (Irrigation/Sleeve),LF,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0176,623-00603,1-1/4 INCH PLASTIC PIPE,LF,619-50100,1-1/4 Inch Plastic Pipe,LF,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0179,623-01706,3/4 INCH BACKFLOW PREVENTER,EACH,623-01706,3/4 Inch Backflow Preventer,EACH,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0180,623-01708,1 INCH BACKFLOW PREVENTER,EACH,623-01708,1 Inch Backflow Preventer,EACH,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0181,623-02008,1 INCH DRAIN VALVE,EACH,623-02008,1 Inch Drain Valve,EACH,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0182,623-03108,1 INCH AUTOMATIC CONTROL VALVE,EACH,623-03108,1 Inch Automatic Control Valve,EACH,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0183,623-04000,CONTROL WIRE 24 VOLT,LF,623-04000,Control Wire 24 Volt,LF,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0184,623-05012,1-1/2 INCH GATE VALVE,EACH,619-75012,1-1/2 Inch Gate Valve,EACH,2,multiple_exact_description_unit_candidates
fhu_west_colfax_phase_2_20260123_row_0184,623-05012,1-1/2 INCH GATE VALVE,EACH,623-05012,1-1/2 Inch Gate Valve,EACH,2,multiple_exact_description_unit_candidates
fhu_west_colfax_phase_2_20260123_row_0185,623-05016,2 INCH GATE VALVE,EACH,619-75016,2 Inch Gate Valve,EACH,2,multiple_exact_description_unit_candidates
fhu_west_colfax_phase_2_20260123_row_0185,623-05016,2 INCH GATE VALVE,EACH,623-05016,2 Inch Gate Valve,EACH,2,multiple_exact_description_unit_candidates
fhu_west_colfax_phase_2_20260123_row_0186,623-06900,VALVE BOX,EACH,623-06900,Valve Box,EACH,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0187,623-07006,3/4 INCH WATER METER,EACH,623-07006,3/4 Inch Water Meter,EACH,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0188,623-07008,1 INCH WATER METER,EACH,623-07008,1 Inch Water Meter,EACH,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0189,623-07601,1 INCH FLOW SENSOR,EACH,623-07601,1 Inch Flow Sensor,EACH,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0191,623-08124,24 STATION AUTOMATIC CONTROLLER,EACH,623-08124,24 Station Automatic Controller,EACH,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0192,623-08136,36 STATION AUTOMATIC CONTROLLER,EACH,623-08136,36 Station Automatic Controller,EACH,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0193,625-00000,CONSTRUCTION SURVEYING,L S,625-00000,Construction Surveying,L S,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0194,626-00000,MOBILIZATION,L S,626-00000,Mobilization,L S,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0195,627-00008,MODIFIED EPOXY PAVEMENT MARKING,GAL,627-00008,Modified Epoxy Pavement Marking,GAL,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0196,627-00013,PAVEMENT MARKING PAINT (HIGH BUILD),GAL,627-00013,Pavement Marking Paint (High Build),GAL,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0197,627-30405,PREFORMED THERMOPLASTIC PAVEMENT MARKING (WORD- SYMBOL),SF,627-30405,Preformed Thermoplastic Pavement Marking (Word- Symbol),SF,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0198,627-30410,PREFORMED THERMOPLASTIC PAVEMENT MARKING (XWALK-STOP LINE),SF,627-30410,Preformed Thermoplastic Pavement Marking (Xwalk- Stop Line),SF,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0200,630-00000,FLAGGING,HOUR,630-00000,Flagging,HOUR,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0201,630-00003,UNIFORMED TRAFFIC CONTROL,HOUR,630-00003,Uniformed Traffic Control,HOUR,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0202,630-00006,UNIFORMED TRAFFIC CONTROL (VEHICLE),HOUR,630-00006,Uniformed Traffic Control (Vehicle),HOUR,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0203,630-00007,TRAFFIC CONTROL INSPECTION,DAY,630-00007,Traffic Control Inspection,DAY,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0204,630-00012,TRAFFIC CONTROL MANAGEMENT,DAY,630-00012,Traffic Control Management,DAY,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0205,630-80335,BARRICADE (TYPE 3 M-A) (TEMPORARY),EACH,630-80335,Barricade (Type 3 M-A) (Temporary),EACH,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0206,630-80341,CONSTRUCTION TRAFFIC SIGN (PANEL SIZE A),EACH,630-80341,Construction Traffic Sign (Panel Size A),EACH,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0207,630-80342,CONSTRUCTION TRAFFIC SIGN (PANEL SIZE B),EACH,630-80342,Construction Traffic Sign (Panel Size B),EACH,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0208,630-80344,CONSTRUCTION TRAFFIC SIGN (SPECIAL),SF,630-80344,Construction Traffic Sign (Special),SF,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0209,630-80348,CONSTRUCTION INFORMATION SIGN,EACH,630-80348,Construction Information Sign,EACH,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0210,630-80350,VERTICAL PANEL,EACH,630-80350,Vertical Panel,EACH,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0211,630-80355,PORTABLE MESSAGE SIGN PANEL,EACH,630-80355,Portable Message Sign Panel,EACH,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0212,630-80358,ADVANCE WARNING FLASHING OR SEQUENCING ARROW PANEL (C TYPE),EACH,630-80358,Advance Warning Flashing or Sequencing Arrow Panel (C Type),EACH,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0213,630-80360,DRUM CHANNELIZING DEVICE,EACH,630-80360,Drum Channelizing Device,EACH,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0214,630-80380,TRAFFIC CONE,EACH,630-80380,Traffic Cone,EACH,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0215,630-80384,TUBULAR MARKER,EACH,630-80384,Tubular Marker,EACH,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0216,700-70010,F/A MINOR CONTRACT REVISIONS,F A,700-70010,F/A Minor Contract Revisions,F A,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0217,700-70023,F/A ON-THE-JOB TRAINEE,F A,700-70023,F/A On-The-Job Trainee,F A,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0218,700-70082,F/A FURNISH & INSTALL ELECTRICAL SERVICE,F A,700-70082,F/A Furnish & Install Electrical Service,F A,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0219,700-70380,F/A EROSION CONTROL,F A,700-70380,F/A Erosion Control,F A,1,single_exact_description_unit_candidate
fhu_west_colfax_phase_2_20260123_row_0220,700-70589,F/A ENVIRONMENTAL HEALTH & SAFETY MANAGEMENT,F A,700-70589,F/A Environmental Health & Safety Management,F A,1,single_exact_description_unit_candidate
