bid_tab_item_id,project_id,source_id,source_file,sheet_name,workbook_row,project_number,source_item_number,source_item_code,source_item_code_system,source_spec_raw,source_item_description,item_code,item_description,unit_raw,unit_normalized,quantity,engineer_estimate_unit_price,average_bid_unit_price,matched_agency_item_code,match_status,date_basis,engineer_estimate_quantity,audit_estimate_unit_price,audit_estimate_extended_price
fhu_west_colfax_phase_1_20241003_row_0062,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,Cost Estimate Data Tracking-MASTER.xlsx,W Colfax Ph1,62,Bid No. 6039,55,607-21300,CDOT,607-21300,Fence Barrier With Metal Posts,607-21300,Fence Barrier With Metal Posts,LF,LF,1789,350.00,528.80,607-21300,matched,2024-10-03,1789,,
fhu_west_colfax_phase_1_20241003_row_0063,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,Cost Estimate Data Tracking-MASTER.xlsx,W Colfax Ph1,63,Bid No. 6039,56,608-00006,CDOT,608-00006,Concrete Sidewalk (6 Inch),608-00006,Concrete Sidewalk (6 Inch),SY,SY,364,80.00,112.20,608-00006,matched,2024-10-03,364,,
fhu_west_colfax_phase_1_20241003_row_0064,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,Cost Estimate Data Tracking-MASTER.xlsx,W Colfax Ph1,64,Bid No. 6039,57,608-0015,SOURCE,608-0015,Detectable Warnings,608-0015,Detectable Warnings,SF,SF,160,20.00,67.40,,unmatched,2024-10-03,160,,
fhu_west_colfax_phase_1_20241003_row_0065,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,Cost Estimate Data Tracking-MASTER.xlsx,W Colfax Ph1,65,Bid No. 6039,58,609-20000,CDOT,609-20000,Curb Type 2 (Section B) (Special),609-20000,Curb Type 2 (Section B) (Special),LF,LF,801,45.00,54.60,609-20000,matched,2024-10-03,801,,
fhu_west_colfax_phase_1_20241003_row_0066,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,Cost Estimate Data Tracking-MASTER.xlsx,W Colfax Ph1,66,Bid No. 6039,59,609-21010,CDOT,609-21010,Curb and Gutter Type 2 (Section I-B),609-21010,Curb and Gutter Type 2 (Section I-B),LF,LF,11014,40.00,34.60,609-21010,matched,2024-10-03,11014,,
fhu_west_colfax_phase_1_20241003_row_0067,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,Cost Estimate Data Tracking-MASTER.xlsx,W Colfax Ph1,67,Bid No. 6039,60,610-00030,CDOT,610-00030,Median Cover Material (Concrete),610-00030,Median Cover Material (Concrete),SF,SF,5186,20.00,17.40,610-00030,matched,2024-10-03,5186,,
fhu_west_colfax_phase_1_20241003_row_0068,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,Cost Estimate Data Tracking-MASTER.xlsx,W Colfax Ph1,68,Bid No. 6039,61,613-00200,CDOT,613-00200,2 Inch Electrical Conduit (Bored),613-00200,2 Inch Electrical Conduit (Bored),LF,LF,3961,40.00,34.02,613-00200,matched,2024-10-03,3961,,
fhu_west_colfax_phase_1_20241003_row_0069,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,Cost Estimate Data Tracking-MASTER.xlsx,W Colfax Ph1,69,Bid No. 6039,62,613-00306,CDOT,613-00306,3 Inch Electrical Conduit (Bored),613-00306,3 Inch Electrical Conduit (Bored),LF,LF,1506,40.00,48.08,613-00306,matched,2024-10-03,1506,,
fhu_west_colfax_phase_1_20241003_row_0070,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,Cost Estimate Data Tracking-MASTER.xlsx,W Colfax Ph1,70,Bid No. 6039,63,613-01200,CDOT,613-01200,2 Inch Electrical Conduit (Plastic),613-01200,2 Inch Electrical Conduit (Plastic),LF,LF,940,30.00,24.88,613-01200,matched,2024-10-03,940,,
fhu_west_colfax_phase_1_20241003_row_0071,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,Cost Estimate Data Tracking-MASTER.xlsx,W Colfax Ph1,71,Bid No. 6039,64,613-01300,CDOT,613-01300,3 Inch Electrical Conduit (Plastic),613-01300,3 Inch Electrical Conduit (Plastic),LF,LF,950,30.00,37.01,613-01300,matched,2024-10-03,950,,
fhu_west_colfax_phase_1_20241003_row_0072,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,Cost Estimate Data Tracking-MASTER.xlsx,W Colfax Ph1,72,Bid No. 6039,65,613-07003,CDOT,613-07003,Type Three Pull Box,613-07003,Type Three Pull Box,EACH,EACH,10,2000.00,2394.80,613-07003,matched,2024-10-03,10,,
fhu_west_colfax_phase_1_20241003_row_0073,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,Cost Estimate Data Tracking-MASTER.xlsx,W Colfax Ph1,73,Bid No. 6039,66,613-07011,CDOT,613-07011,"Pull Box (11""x18""x12"")",613-07011,"Pull Box (11""x18""x12"")",EACH,EACH,33,2000.00,1779.20,613-07011,matched,2024-10-03,33,,
fhu_west_colfax_phase_1_20241003_row_0074,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,Cost Estimate Data Tracking-MASTER.xlsx,W Colfax Ph1,74,Bid No. 6039,67,613-07023,CDOT,613-07023,"Pull Box (24""x36""x24"")",613-07023,"Pull Box (24""x36""x24"")",EACH,EACH,12,2000.00,3513.48,613-07023,matched,2024-10-03,12,,
fhu_west_colfax_phase_1_20241003_row_0075,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,Cost Estimate Data Tracking-MASTER.xlsx,W Colfax Ph1,75,Bid No. 6039,68,613-10000,CDOT,613-10000,Wiring,613-10000,Wiring,LS,L S,1,20000.00,55149.67,613-10000,matched,2024-10-03,1,,
fhu_west_colfax_phase_1_20241003_row_0076,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,Cost Estimate Data Tracking-MASTER.xlsx,W Colfax Ph1,76,Bid No. 6039,69,613-13014,CDOT,613-13014,"Luminaire (LED) (14,000 Lumens)",613-13014,"Luminaire (LED) (14,000 Lumens)",EACH,EACH,66,2000.00,794.96,613-13014,matched,2024-10-03,66,,
fhu_west_colfax_phase_1_20241003_row_0077,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,Cost Estimate Data Tracking-MASTER.xlsx,W Colfax Ph1,77,Bid No. 6039,70,613-32302,CDOT,613-32302,Light Standard Steel (30 Foot) (2-Arm),613-32302,Light Standard Steel (30 Foot) (2-Arm),EACH,EACH,33,5000.00,6082.72,613-32302,matched,2024-10-03,33,,
fhu_west_colfax_phase_1_20241003_row_0078,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,Cost Estimate Data Tracking-MASTER.xlsx,W Colfax Ph1,78,Bid No. 6039,71,613-40010,CDOT,613-40010,Light Standard Foundation,613-40010,Light Standard Foundation,EACH,EACH,33,2000.00,3544.54,613-40010,matched,2024-10-03,33,,
fhu_west_colfax_phase_1_20241003_row_0079,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,Cost Estimate Data Tracking-MASTER.xlsx,W Colfax Ph1,79,Bid No. 6039,72,613-50109,CDOT,613-50109,Meter Power Pedestal,613-50109,Meter Power Pedestal,EACH,EACH,5,3000.00,11662.78,613-50109,matched,2024-10-03,5,,
fhu_west_colfax_phase_1_20241003_row_0080,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,Cost Estimate Data Tracking-MASTER.xlsx,W Colfax Ph1,80,Bid No. 6039,73,614-00011,CDOT,614-00011,Sign Panel (Class I),614-00011,Sign Panel (Class I),SF,SF,257,40.00,33.60,614-00011,matched,2024-10-03,257,,
fhu_west_colfax_phase_1_20241003_row_0081,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,Cost Estimate Data Tracking-MASTER.xlsx,W Colfax Ph1,81,Bid No. 6039,74,614-00214,CDOT,614-00214,Steel Sign Post (1.75x1.75 Inch Tubing),614-00214,Steel Sign Post (1.75x1.75 Inch Tubing),LF,LF,348,40.00,23.60,614-00214,matched,2024-10-03,348,,
fhu_west_colfax_phase_1_20241003_row_0082,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,Cost Estimate Data Tracking-MASTER.xlsx,W Colfax Ph1,82,Bid No. 6039,75,614-01736,CDOT,614-01736,Steel Sign Ground Stub Base (36 Inch),614-01736,Steel Sign Ground Stub Base (36 Inch),EACH,EACH,31,200.00,2082.60,614-01736,matched,2024-10-03,31,,
fhu_west_colfax_phase_1_20241003_row_0083,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,Cost Estimate Data Tracking-MASTER.xlsx,W Colfax Ph1,83,Bid No. 6039,76,620-00020,CDOT,620-00020,Sanitary Facility,620-00020,Sanitary Facility,EACH,EACH,1,800.00,4561.00,620-00020,matched,2024-10-03,1,,
fhu_west_colfax_phase_1_20241003_row_0084,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,Cost Estimate Data Tracking-MASTER.xlsx,W Colfax Ph1,84,Bid No. 6039,77,623-09900,CDOT,623-09900,Sprinkler System,623-09900,Sprinkler System,LS,L S,1,20000.00,196505.00,623-09900,matched,2024-10-03,1,,
fhu_west_colfax_phase_1_20241003_row_0085,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,Cost Estimate Data Tracking-MASTER.xlsx,W Colfax Ph1,85,Bid No. 6039,78,625-00000,CDOT,625-00000,Construction Surveying,625-00000,Construction Surveying,LS,L S,1,20000.00,64212.80,625-00000,matched,2024-10-03,1,,
fhu_west_colfax_phase_1_20241003_row_0086,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,Cost Estimate Data Tracking-MASTER.xlsx,W Colfax Ph1,86,Bid No. 6039,79,626-00000,CDOT,626-00000,Mobilization,626-00000,Mobilization,LS,L S,1,500000.00,507773.80,626-00000,matched,2024-10-03,1,,
fhu_west_colfax_phase_1_20241003_row_0087,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,Cost Estimate Data Tracking-MASTER.xlsx,W Colfax Ph1,87,Bid No. 6039,80,627-00008,CDOT,627-00008,Modified Epoxy Pavement Marking,627-00008,Modified Epoxy Pavement Marking,GAL,GAL,101,400.00,308.60,627-00008,matched,2024-10-03,101,,
fhu_west_colfax_phase_1_20241003_row_0088,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,Cost Estimate Data Tracking-MASTER.xlsx,W Colfax Ph1,88,Bid No. 6039,81,627-30405,CDOT,627-30405,Preformed Thermoplastic Pavement Marking (Word- Symbol),627-30405,Preformed Thermoplastic Pavement Marking (Word- Symbol),SF,SF,419,30.00,27.70,627-30405,matched,2024-10-03,419,,
fhu_west_colfax_phase_1_20241003_row_0089,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,Cost Estimate Data Tracking-MASTER.xlsx,W Colfax Ph1,89,Bid No. 6039,82,630-00000,CDOT,630-00000,Flagging,630-00000,Flagging,HOUR,HOUR,1600,40.00,47.40,630-00000,matched,2024-10-03,1600,,
fhu_west_colfax_phase_1_20241003_row_0090,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,Cost Estimate Data Tracking-MASTER.xlsx,W Colfax Ph1,90,Bid No. 6039,83,630-00007,CDOT,630-00007,Traffic Control Inspection,630-00007,Traffic Control Inspection,DAY,DAY,71,400.00,289.20,630-00007,matched,2024-10-03,71,,
fhu_west_colfax_phase_1_20241003_row_0091,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,Cost Estimate Data Tracking-MASTER.xlsx,W Colfax Ph1,91,Bid No. 6039,84,630-00012,CDOT,630-00012,Traffic Control Management,630-00012,Traffic Control Management,DAY,DAY,177,1000.00,1096.20,630-00012,matched,2024-10-03,177,,
fhu_west_colfax_phase_1_20241003_row_0092,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,Cost Estimate Data Tracking-MASTER.xlsx,W Colfax Ph1,92,Bid No. 6039,85,630-80335,CDOT,630-80335,Barricade (Type 3 M-A) (Temporary),630-80335,Barricade (Type 3 M-A) (Temporary),EACH,EACH,7,200.00,272.20,630-80335,matched,2024-10-03,7,,
fhu_west_colfax_phase_1_20241003_row_0093,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,Cost Estimate Data Tracking-MASTER.xlsx,W Colfax Ph1,93,Bid No. 6039,86,630-80341,CDOT,630-80341,Construction Traffic Sign (Panel Size A),630-80341,Construction Traffic Sign (Panel Size A),EACH,EACH,18,65.00,87.80,630-80341,matched,2024-10-03,18,,
fhu_west_colfax_phase_1_20241003_row_0094,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,Cost Estimate Data Tracking-MASTER.xlsx,W Colfax Ph1,94,Bid No. 6039,87,630-80342,CDOT,630-80342,Construction Traffic Sign (Panel Size B),630-80342,Construction Traffic Sign (Panel Size B),EACH,EACH,31,70.00,168.40,630-80342,matched,2024-10-03,31,,
fhu_west_colfax_phase_1_20241003_row_0095,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,Cost Estimate Data Tracking-MASTER.xlsx,W Colfax Ph1,95,Bid No. 6039,88,630-80355,CDOT,630-80355,Portable Message Sign Panel,630-80355,Portable Message Sign Panel,EACH,EACH,2,6000.00,10316.00,630-80355,matched,2024-10-03,2,,
fhu_west_colfax_phase_1_20241003_row_0096,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,Cost Estimate Data Tracking-MASTER.xlsx,W Colfax Ph1,96,Bid No. 6039,89,630-80358,CDOT,630-80358,Advance Warning Flashing or Sequencing Arrow Panel (C Type),630-80358,Advance Warning Flashing or Sequencing Arrow Panel (C Type),EACH,EACH,2,6500.00,3585.20,630-80358,matched,2024-10-03,2,,
fhu_west_colfax_phase_1_20241003_row_0097,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,Cost Estimate Data Tracking-MASTER.xlsx,W Colfax Ph1,97,Bid No. 6039,90,630-80360,CDOT,630-80360,Drum Channelizing Device,630-80360,Drum Channelizing Device,EACH,EACH,469,40.00,74.00,630-80360,matched,2024-10-03,469,,
fhu_west_colfax_phase_1_20241003_row_0098,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,Cost Estimate Data Tracking-MASTER.xlsx,W Colfax Ph1,98,Bid No. 6039,91,630-08380,CDOT,630-08380,Traffic Cone,630-08380,Traffic Cone,EACH,EACH,75,20.00,22.20,630-08380,matched,2024-10-03,75,,
fhu_west_colfax_phase_1_20241003_row_0099,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,Cost Estimate Data Tracking-MASTER.xlsx,W Colfax Ph1,99,Bid No. 6039,92,630-80384,CDOT,630-80384,Tubular Marker,630-80384,Tubular Marker,EACH,EACH,25,20.00,55.60,630-80384,matched,2024-10-03,25,,
fhu_west_colfax_phase_1_20241003_row_0100,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,Cost Estimate Data Tracking-MASTER.xlsx,W Colfax Ph1,100,Bid No. 6039,93,700-70023,CDOT,700-70023,F/A On-The-Job Trainee,700-70023,F/A On-The-Job Trainee,F A,F A,1,10000.00,10000.00,700-70023,matched,2024-10-03,1,,
fhu_west_colfax_phase_1_20241003_row_0101,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,Cost Estimate Data Tracking-MASTER.xlsx,W Colfax Ph1,101,Bid No. 6039,94,700-70082,CDOT,700-70082,F/A Furnish & Install Electrical Service,700-70082,F/A Furnish & Install Electrical Service,F A,F A,1,20000.00,20000.00,700-70082,matched,2024-10-03,1,,
fhu_west_colfax_phase_1_20241003_row_0102,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,Cost Estimate Data Tracking-MASTER.xlsx,W Colfax Ph1,102,Bid No. 6039,95,700-70380,CDOT,700-70380,F/A Erosion Control,700-70380,F/A Erosion Control,F A,F A,1,10000.00,10000.00,700-70380,matched,2024-10-03,1,,
fhu_west_colfax_phase_1_20241003_row_0103,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,Cost Estimate Data Tracking-MASTER.xlsx,W Colfax Ph1,103,Bid No. 6039,96,700-70589,CDOT,700-70589,F/A Environmental Health & Safety Management,700-70589,F/A Environmental Health & Safety Management,F A,F A,1,50000.00,50000.00,700-70589,matched,2024-10-03,1,,
