bid_tab_item_id,source_item_code,source_item_description,unit_normalized,candidate_agency_item_code,candidate_description,candidate_unit,candidate_count,suggestion_status
fhu_ralston_yukon_garrison_20210205_row_0121,COA 25.2.6,MANHOLE SLAB BASE (10 FOOT),EACH,604-30010,Manhole Slab Base (10 Foot),EACH,1,single_exact_description_unit_candidate
fhu_ralston_yukon_garrison_20210205_row_0122,COA 25.2.6,MANHOLE BOX BASE (5 FOOT),EACH,604-31005,Manhole Box Base (5 Foot),EACH,1,single_exact_description_unit_candidate
fhu_ralston_yukon_garrison_20210205_row_0139,COA 3.32,FENCE (PLASTIC),LF,607-11525,Fence (Plastic),LF,1,single_exact_description_unit_candidate
fhu_ralston_yukon_garrison_20210205_row_0140,COA 3.21,CONCRETE SIDEWALK (6 INCH),SY,608-00006,Concrete Sidewalk (6 Inch),SY,1,single_exact_description_unit_candidate
fhu_ralston_yukon_garrison_20210205_row_0143,COA 3.21,CONCRETE CURB RAMP,SY,608-00010,Concrete Curb Ramp,SY,1,single_exact_description_unit_candidate
fhu_ralston_yukon_garrison_20210205_row_0156,CDOT 613,2 INCH ELECTRICAL CONDUIT (BORED),LF,613-00206,2 Inch Electrical Conduit (Bored),LF,1,single_exact_description_unit_candidate
fhu_ralston_yukon_garrison_20210205_row_0157,CDOT 613,3 INCH ELECTRICAL CONDUIT (BORED),LF,613-00306,3 Inch Electrical Conduit (Bored),LF,1,single_exact_description_unit_candidate
fhu_ralston_yukon_garrison_20210205_row_0158,CDOT 613,1 INCH ELECTRICAL CONDUIT (PLASTIC),LF,613-01100,1 Inch Electrical Conduit (Plastic),LF,1,single_exact_description_unit_candidate
fhu_ralston_yukon_garrison_20210205_row_0159,CDOT 613,2 INCH ELECTRICAL CONDUIT (PLASTIC),LF,613-01200,2 Inch Electrical Conduit (Plastic),LF,1,single_exact_description_unit_candidate
fhu_ralston_yukon_garrison_20210205_row_0160,CDOT 613,3 INCH ELECTRICAL CONDUIT (PLASTIC),LF,613-01300,3 Inch Electrical Conduit (Plastic),LF,1,single_exact_description_unit_candidate
fhu_ralston_yukon_garrison_20210205_row_0164,CDOT 613,WIRING,L S,613-10000,Wiring,L S,1,single_exact_description_unit_candidate
fhu_ralston_yukon_garrison_20210205_row_0167,CDOT 613,LIGHT STANDARD FOUNDATION,EACH,613-40010,Light Standard Foundation,EACH,1,single_exact_description_unit_candidate
fhu_ralston_yukon_garrison_20210205_row_0168,CDOT 613,LIGHT STANDARD FOUNDATION (SPECIAL),EACH,613-40012,Light Standard Foundation Special,EACH,1,single_exact_description_unit_candidate
fhu_ralston_yukon_garrison_20210205_row_0169,CDOT 613,LIGHTING CONTROL CENTER,EACH,613-50100,Lighting Control Center,EACH,1,single_exact_description_unit_candidate
fhu_ralston_yukon_garrison_20210205_row_0170,CDOT 613,SERVICE METER CABINET,EACH,613-80130,Service Meter Cabinet,EACH,1,single_exact_description_unit_candidate
