bid_tab_item_id,source_item_code,source_item_description,unit_normalized,candidate_agency_item_code,candidate_description,candidate_unit,candidate_count,suggestion_status
fhu_old_hampden_20260205_row_0116,208-00071,MAINTENANCE AGGREGATE (VEHICLE TRACKING PAD),CY,208-00071,Maintenance Aggregate (Vehicle Tracking Pad),CY,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0117,208-00103,REMOVAL AND DISPOSAL OF SEDIMENT (LABOR),HOUR,208-00103,Removal and Disposal of Sediment (Labor),HOUR,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0118,208-00105,REMOVAL AND DISPOSAL OF SEDIMENT (EQUIPMENT),HOUR,208-00105,Removal and Disposal of Sediment (Equipment),HOUR,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0119,208-00106,SWEEPING (SEDIMENT REMOVAL),HOUR,208-00106,Sweeping (Sediment Removal),HOUR,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0120,208-00107,REMOVAL OF TRASH,HOUR,208-00107,Removal of Trash,HOUR,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0122,607-11525,FENCE (PLASTIC),LF,607-11525,Fence (Plastic),LF,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0124,202-00700,REMOVAL OF LIGHT STANDARD,EACH,202-00700,Removal of Light Standard,EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0125,202-00705,REMOVAL OF LIGHT STANDARD FOUNDATION,EACH,202-00705,Removal of Light Standard Foundation,EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0126,613-00100,1 INCH ELECTRICAL CONDUIT,LF,613-00100,1 Inch Electrical Conduit,LF,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0127,613-00200,2 INCH ELECTRICAL CONDUIT,LF,613-00200,2 Inch Electrical Conduit,LF,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0128,613-07011,"PULL BOX (11""X18""X12"")",EACH,613-07011,"Pull Box (11""x18""x12"")",EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0130,613-13014,LUMINAIRE (LED) (SPECIAL),EACH,613-13000,Luminaire (LED) (Special),EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0131,613-50100,LIGHTING CONTROL CENTER,EACH,613-50100,Lighting Control Center,EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0134,202-00810,REMOVAL OF GROUND SIGN,EACH,202-00810,Removal of Ground Sign,EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0135,202-00821,REMOVAL OF SIGN PANEL,EACH,202-00821,Removal of Sign Panel,EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0136,210-00810,RESET GROUND SIGN,EACH,210-00810,Reset Ground Sign,EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0137,612-00042,DELINEATOR (FLEXIBLE) (TYPE II),EACH,612-00042,Delineator (Flexible) (Type II),EACH,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0138,614-00011,SIGN PANEL (CLASS I),SF,614-00011,Sign Panel (Class I),SF,1,single_exact_description_unit_candidate
fhu_old_hampden_20260205_row_0140,614-10139,RADAR SPEED DISPLAY SIGN (LED),EACH,614-10139,Radar Speed Display Sign (LED),EACH,1,single_exact_description_unit_candidate
