bid_tab_item_id,project_id,source_id,source_file,sheet_name,workbook_row,project_number,source_item_number,source_item_code,source_item_code_system,source_spec_raw,source_item_description,item_code,item_description,unit_raw,unit_normalized,quantity,engineer_estimate_unit_price,average_bid_unit_price,matched_agency_item_code,match_status,date_basis
fhu_kipling_bowles_20220310_row_0059,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,59,5-69-15-4005,,603-01365,CDOT,603-01365,36 Inch Reinforced Concrete Pipe (Complete in Place),603-01365,36 Inch Reinforced Concrete Pipe (Complete in Place),LF,LF,26.00,200.00,416.25,603-01365,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0060,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,60,5-69-15-4005,,603-05036,CDOT,603-05036,36 Inch Reinforced Concrete End Section,603-05036,36 Inch Reinforced Concrete End Section,EA,EACH,1.00,3500.00,4218.75,603-05036,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0061,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,61,5-69-15-4005,,604-16005,CDOT,604-16005,Inlet Type 16 (5 Foot),604-16005,Inlet Type 16 (5 Foot),EA,EACH,2.00,5000.00,8977.50,604-16005,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0062,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,62,5-69-15-4005,,604-19205,CDOT,604-19205,Inlet Type R L 10 (5 Foot),604-19205,Inlet Type R L 10 (5 Foot),EA,EACH,1.00,9000.00,13700.00,604-19205,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0063,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,63,5-69-15-4005,,604-19210,CDOT,604-19210,Inlet Type R L 10 (10 Foot),604-19210,Inlet Type R L 10 (10 Foot),EA,EACH,1.00,12000.00,16750.00,604-19210,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0064,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,64,5-69-15-4005,,604-30005,CDOT,604-30005,Manhole Slab Base (5 Foot),604-30005,Manhole Slab Base (5 Foot),EA,EACH,1.00,6000.00,7780.00,604-30005,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0065,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,65,5-69-15-4005,,604-30010,CDOT,604-30010,Manhole Slab Base (10 Foot),604-30010,Manhole Slab Base (10 Foot),EA,EACH,1.00,8000.00,9867.50,604-30010,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0066,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,66,5-69-15-4005,,607-11525,CDOT,607-11525,Fence (Plastic),607-11525,Fence (Plastic),LF,LF,1300.00,5.00,2.70,607-11525,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0067,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,67,5-69-15-4005,,608-00005,CDOT,608-00005,Concrete Sidewalk (6 Inch) (Special),608-00005,Concrete Sidewalk (6 Inch) (Special),SY,SY,82.00,95.00,136.63,608-00005,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0068,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,68,5-69-15-4005,,608-00006,CDOT,608-00006,Concrete Sidewalk (6 Inch),608-00006,Concrete Sidewalk (6 Inch),SY,SY,792.00,82.00,88.54,608-00006,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0069,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,69,5-69-15-4005,,608-00010,CDOT,608-00010,Concrete Curb Ramp,608-00010,Concrete Curb Ramp,SY,SY,258.00,160.00,226.13,608-00010,matched,2022-03-10
fhu_kipling_bowles_20220310_row_0070,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,2022 03 10 Contractor Bids Kipling at Bowles(1).xlsx,Sheet1,70,5-69-15-4005,,609-21010,CDOT,609-21010,Curb and Gutter Type 2 (Section I-B),609-21010,Curb and Gutter Type 2 (Section I-B),LF,LF,1176.00,25.00,37.28,609-21010,matched,2022-03-10
